Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  2.125
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-5.0332146727402056E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,2.2981257975845525E-004,0.40606880184269190
6.1035156250000000E-004,4.5962515951691050E-004,0.64975652662498473
9.1552734375000000E-004,6.8943773927536574E-004,0.45090299592333938
1.2207031250000000E-003,9.1925031903382099E-004,0.14829571258136123
1.5258789062500000E-003,1.1490628987922762E-003,4.9116674553380466E-003
1.8310546875000000E-003,1.3788754785507315E-003,6.6477879113736399E-002
2.1362304687500000E-003,1.6086880583091867E-003,0.19502986492753788
2.4414062500000000E-003,1.8385006380676420E-003,0.17331425354118973
2.7465820312500000E-003,2.0683132178260970E-003,8.7660730360687167E-002
3.0517578125000000E-003,2.2981257975845525E-003,2.4070911793681798E-002
3.3569335937500000E-003,2.5279383773430075E-003,-1.0859435965809273E-003
3.6621093750000000E-003,2.7577509571014630E-003,4.6831578922563254E-002
3.9672851562500000E-003,2.9875635368599180E-003,0.10078222556515806
4.2724609375000000E-003,3.2173761166183735E-003,7.3594805243916997E-002
4.5776367187500000E-003,3.4471886963768285E-003,8.0425341060066432E-003
4.8828125000000000E-003,3.6770012761352840E-003,1.1224275180031117E-002
5.1879882812500000E-003,3.9068138558937390E-003,5.9958577964965988E-002
5.4931640625000000E-003,4.1366264356521940E-003,7.7616251003349401E-002
5.7983398437500000E-003,4.3664390154106499E-003,4.6172983328355705E-002
6.1035156250000000E-003,4.5962515951691050E-003,-1.8166368103322453E-002
6.4086914062500000E-003,4.8260641749275600E-003,-6.6096205465117274E-003
6.7138671875000000E-003,5.0558767546860150E-003,4.5791330347430506E-002
7.0190429687500000E-003,5.2856893344444709E-003,2.9560788298436662E-002
7.3242187500000000E-003,5.5155019142029259E-003,8.9998841952182509E-002
7.6293945312500000E-003,5.7453144939613810E-003,2.9919698145960308E-002
7.9345703125000000E-003,5.9751270737198360E-003,-1.3565713333245695E-002
8.2397460937500000E-003,6.2049396534782910E-003,-2.0878386461688072E-002
8.5449218750000000E-003,6.4347522332367469E-003,4.2399427887639562E-002
8.8500976562500000E-003,6.6645648129952020E-003,1.2787168947634816E-002
9.1552734375000000E-003,6.8943773927536570E-003,-1.3734648064248004E-003
9.4604492187500000E-003,7.1241899725121120E-003,6.5768221443104685E-003
9.7656250000000000E-003,7.3540025522705679E-003,2.3188506165341270E-002
1.0070800781250000E-002,7.5838151320290230E-003,5.3242331244898161E-002
1.0375976562500000E-002,7.8136277117874780E-003,-1.7602483371820193E-003
1.0681152343750000E-002,8.0434402915459339E-003,-8.4277599452752261E-003
1.0986328125000000E-002,8.2732528713043881E-003,-9.7260611458146616E-004
1.1291503906250000E-002,8.5030654510628439E-003,-6.9472082604336901E-003
1.1596679687500000E-002,8.7328780308212998E-003,-6.7527473972539753E-003
1.1901855468750000E-002,8.9626906105797540E-003,2.9399685558722140E-002
1.2207031250000000E-002,9.1925031903382099E-003,-1.1497286190494229E-003
1.2512207031250000E-002,9.4223157700966641E-003,-1.0046784357536926E-003
1.2817382812500000E-002,9.6521283498551200E-003,1.1892690312947964E-002
1.3122558593750000E-002,9.8819409296135759E-003,2.9133381485227219E-002
1.3427734375000000E-002,1.0111753509372030E-002,-1.5287280129798037E-002
1.3732910156250000E-002,1.0341566089130486E-002,1.6037350972602987E-002
1.4038085937500000E-002,1.0571378668888942E-002,5.4420022408941168E-003
1.4343261718750000E-002,1.0801191248647396E-002,1.3317344508994812E-002
