Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.510
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-6.3007117500948451E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,9.5771513453449058E-004,0.33980812188009768
6.1035156250000000E-004,1.9154302690689812E-003,0.59692410710861687
9.1552734375000000E-004,2.8731454036034719E-003,0.53888819597323578
1.2207031250000000E-003,3.8308605381379623E-003,0.41103267013192130
1.5258789062500000E-003,4.7885756726724531E-003,0.11010820337132510
1.8310546875000000E-003,5.7462908072069439E-003,7.7451638902072805E-003
2.1362304687500000E-003,6.7040059417414347E-003,2.5671273441131289E-002
2.4414062500000000E-003,7.6617210762759246E-003,8.4303702730526661E-002
2.7465820312500000E-003,8.6194362108104154E-003,0.17702490880564264
3.0517578125000000E-003,9.5771513453449062E-003,0.12826367692181007
3.3569335937500000E-003,1.0534866479879397E-002,0.10038032390716504
3.6621093750000000E-003,1.1492581614413888E-002,4.8774359059362525E-003
3.9672851562500000E-003,1.2450296748948379E-002,-9.5856762505070470E-003
4.2724609375000000E-003,1.3408011883482869E-002,5.7983305446465822E-002
4.5776367187500000E-003,1.4365727018017360E-002,7.2025402039221781E-002
4.8828125000000000E-003,1.5323442152551849E-002,6.8840428427442910E-002
5.1879882812500000E-003,1.6281157287086342E-002,2.5289452319460603E-003
5.4931640625000000E-003,1.7238872421620831E-002,7.6590779115254934E-003
5.7983398437500000E-003,1.8196587556155323E-002,-1.3779366471013917E-002
6.1035156250000000E-003,1.9154302690689812E-002,-3.5377076354860646E-003
6.4086914062500000E-003,2.0112017825224301E-002,4.6137621012356050E-002
6.7138671875000000E-003,2.1069732959758794E-002,8.4457749362097198E-002
7.0190429687500000E-003,2.2027448094293283E-002,9.4435115132757902E-002
7.3242187500000000E-003,2.2985163228827776E-002,6.5777053719897713E-002
7.6293945312500000E-003,2.3942878363362265E-002,1.3102460009298210E-002
