Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.379
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.6906723794345929E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,3.5399815274809467E-004,0.77740684297156726
6.1035156250000000E-004,7.0799630549618934E-004,1.3687097917972827E-002
9.1552734375000000E-004,1.0619944582442840E-003,0.20630931047234913
1.2207031250000000E-003,1.4159926109923787E-003,2.5811887613169798E-002
1.5258789062500000E-003,1.7699907637404734E-003,0.11764571416618078
1.8310546875000000E-003,2.1239889164885680E-003,5.2868772150354869E-002
2.1362304687500000E-003,2.4779870692366629E-003,6.1555157847608823E-002
2.4414062500000000E-003,2.8319852219847574E-003,5.9093260811278893E-002
2.7465820312500000E-003,3.1859833747328523E-003,0.10552975522683354
3.0517578125000000E-003,3.5399815274809467E-003,5.6420906262853253E-002
3.3569335937500000E-003,3.8939796802290416E-003,7.9405437050573367E-003
3.6621093750000000E-003,4.2479778329771361E-003,1.4844757069269174E-002
3.9672851562500000E-003,4.6019759857252309E-003,-4.9714615553727590E-003
4.2724609375000000E-003,4.9559741384733258E-003,2.3984667891045322E-002
4.5776367187500000E-003,5.3099722912214207E-003,-1.8278737810735371E-002
4.8828125000000000E-003,5.6639704439695147E-003,2.9347611060095664E-002
5.1879882812500000E-003,6.0179685967176096E-003,-7.4504634115338392E-003
5.4931640625000000E-003,6.3719667494657045E-003,9.1458534646596645E-002
5.7983398437500000E-003,6.7259649022137994E-003,-1.0361286841179570E-002
6.1035156250000000E-003,7.0799630549618934E-003,6.8385303599740321E-003
6.4086914062500000E-003,7.4339612077099883E-003,2.5444399559719319E-002
6.7138671875000000E-003,7.7879593604580832E-003,-1.1415501422038597E-002
7.0190429687500000E-003,8.1419575132061772E-003,3.7533415642193292E-005
7.3242187500000000E-003,8.4959556659542721E-003,9.1776707785986011E-003
7.6293945312500000E-003,8.8499538187023670E-003,-2.1241439693946169E-002
7.9345703125000000E-003,9.2039519714504619E-003,-2.6008384382017577E-003
8.2397460937500000E-003,9.5579501241985568E-003,8.3953554227300262E-002
8.5449218750000000E-003,9.9119482769466517E-003,-8.4699582760449834E-003
8.8500976562500000E-003,1.0265946429694747E-002,4.1495833813816607E-002
9.1552734375000000E-003,1.0619944582442841E-002,1.2779469254271961E-002
