Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.776
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-3.2434509749126338E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,2.7492268633834665E-004,-0.50951636332887529
6.1035156250000000E-004,5.4984537267669330E-004,-0.20746690078986194
9.1552734375000000E-004,8.2476805901503995E-004,5.6474859361328532E-002
1.2207031250000000E-003,1.0996907453533866E-003,0.32037005614769948
1.5258789062500000E-003,1.3746134316917331E-003,-0.23240236726861629
1.8310546875000000E-003,1.6495361180300799E-003,-0.23590384084268731
2.1362304687500000E-003,1.9244588043684265E-003,-7.2814313346037302E-002
2.4414062500000000E-003,2.1993814907067732E-003,0.18539948447515822
2.7465820312500000E-003,2.4743041770451200E-003,0.50892707049114294
3.0517578125000000E-003,2.7492268633834663E-003,0.17045899152036292
3.3569335937500000E-003,3.0241495497218131E-003,-0.34595191361814082
3.6621093750000000E-003,3.2990722360601598E-003,0.22009118335328987
3.9672851562500000E-003,3.5739949223985066E-003,1.4727669676948330
4.2724609375000000E-003,3.8489176087368529E-003,0.23610337825227681
4.5776367187500000E-003,4.1238402950751997E-003,0.23764254607696339
4.8828125000000000E-003,4.3987629814135464E-003,-1.4593897583781723
5.1879882812500000E-003,4.6736856677518932E-003,0.53911754425345182
5.4931640625000000E-003,4.9486083540902399E-003,0.41880178751100533
5.7983398437500000E-003,5.2235310404285858E-003,1.0328703684643374
6.1035156250000000E-003,5.4984537267669326E-003,0.40423794509071542
6.4086914062500000E-003,5.7733764131052794E-003,0.42039069477317920
6.7138671875000000E-003,6.0482990994436261E-003,0.16823609594526012
7.0190429687500000E-003,6.3232217857819729E-003,1.5624124315640360
7.3242187500000000E-003,6.5981444721203196E-003,0.22204304084201179
7.6293945312500000E-003,6.8730671584586664E-003,8.4919973818369077E-002
7.9345703125000000E-003,7.1479898447970132E-003,1.2829322500765352
8.2397460937500000E-003,7.4229125311353590E-003,0.30452963036958197
8.5449218750000000E-003,7.6978352174737058E-003,-0.96921507341930535
8.8500976562500000E-003,7.9727579038120534E-003,0.26074994791103667
9.1552734375000000E-003,8.2476805901503993E-003,-0.36095419434053705
9.4604492187500000E-003,8.5226032764887452E-003,7.8316346869393871E-002
9.7656250000000000E-003,8.7975259628270928E-003,0.83188247676255955
1.0070800781250000E-002,9.0724486491654387E-003,0.12422569518869275
1.0375976562500000E-002,9.3473713355037864E-003,-0.51903304091964875
1.0681152343750000E-002,9.6222940218421323E-003,0.47996083718066052
1.0986328125000000E-002,9.8972167081804799E-003,-4.5275261120758824E-002
1.1291503906250000E-002,1.0172139394518826E-002,1.0941156435935044
1.1596679687500000E-002,1.0447062080857172E-002,1.8922974107123938
1.1901855468750000E-002,1.0721984767195519E-002,-2.1527860998726753E-002
1.2207031250000000E-002,1.0996907453533865E-002,6.6572090967338238E-002
1.2512207031250000E-002,1.1271830139872213E-002,-0.11516129367807905
1.2817382812500000E-002,1.1546752826210559E-002,0.34372072349617311
1.3122558593750000E-002,1.1821675512548906E-002,-0.90402696435534424
1.3427734375000000E-002,1.2096598198887252E-002,0.46661182886783731
1.3732910156250000E-002,1.2371520885225598E-002,-0.50591430145740468
1.4038085937500000E-002,1.2646443571563946E-002,-0.47431320104911701
1.4343261718750000E-002,1.2921366257902292E-002,1.5935557748490146
1.4648437500000000E-002,1.3196288944240639E-002,2.4097261460885853
1.4953613281250000E-002,1.3471211630578985E-002,-0.62414844920522261
1.5258789062500000E-002,1.3746134316917333E-002,-0.29507748698121294
1.5563964843750000E-002,1.4021057003255679E-002,-0.49793561849965851
