Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.534
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-6.2230495682083443E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,9.1383437755394284E-004,0.69562816772906622
6.1035156250000000E-004,1.8276687551078857E-003,3.0829666630609749
9.1552734375000000E-004,2.7415031326618287E-003,-0.81711599646673017
1.2207031250000000E-003,3.6553375102157714E-003,6.7702797573068546E-002
1.5258789062500000E-003,4.5691718877697149E-003,-5.0360128476799231
1.8310546875000000E-003,5.4830062653236575E-003,-1.7220739832947898
2.1362304687500000E-003,6.3968406428776001E-003,-1.8497348054541327
2.4414062500000000E-003,7.3106750204315427E-003,1.5168556301534928
2.7465820312500000E-003,8.2245093979854862E-003,3.2490855977252364
3.0517578125000000E-003,9.1383437755394297E-003,-2.0099774906921040
3.3569335937500000E-003,1.0052178153093371E-002,0.84542192956386153
3.6621093750000000E-003,1.0966012530647315E-002,-1.2922447223386222
3.9672851562500000E-003,1.1879846908201258E-002,3.3284993160832754
4.2724609375000000E-003,1.2793681285755200E-002,-1.2477170256689334
4.5776367187500000E-003,1.3707515663309144E-002,0.49203194876402750
4.8828125000000000E-003,1.4621350040863085E-002,-2.1948435420497434
5.1879882812500000E-003,1.5535184418417029E-002,1.0762005583066445
5.4931640625000000E-003,1.6449018795970972E-002,0.42459792570581528
5.7983398437500000E-003,1.7362853173524914E-002,-0.28359356294161142
6.1035156250000000E-003,1.8276687551078859E-002,1.0879815227502732
6.4086914062500000E-003,1.9190521928632801E-002,1.7969969496957736
6.7138671875000000E-003,2.0104356306186743E-002,0.89437418848357353
7.0190429687500000E-003,2.1018190683740688E-002,-0.52364377573954635
7.3242187500000000E-003,2.1932025061294630E-002,0.72670512570316670
7.6293945312500000E-003,2.2845859438848572E-002,-1.3934553342232952
7.9345703125000000E-003,2.3759693816402517E-002,-1.7698074104049499
8.2397460937500000E-003,2.4673528193956459E-002,1.9814160534919674
8.5449218750000000E-003,2.5587362571510400E-002,-2.2631458919230880
8.8500976562500000E-003,2.6501196949064342E-002,-3.8172350212429040
9.1552734375000000E-003,2.7415031326618287E-002,-2.5112042277863784
9.4604492187500000E-003,2.8328865704172229E-002,1.2950271988689583
9.7656250000000000E-003,2.9242700081726171E-002,-1.2423760296015209
1.0070800781250000E-002,3.0156534459280116E-002,-0.40656773709018917
1.0375976562500000E-002,3.1070368836834058E-002,-1.0461116423468504
1.0681152343750000E-002,3.1984203214388003E-002,-2.3076383353715721
1.0986328125000000E-002,3.2898037591941945E-002,-2.1711280238193589
1.1291503906250000E-002,3.3811871969495887E-002,1.7668005458060712
1.1596679687500000E-002,3.4725706347049828E-002,-1.4099591887949898
1.1901855468750000E-002,3.5639540724603770E-002,-1.3392986265992131
1.2207031250000000E-002,3.6553375102157719E-002,3.2974229508366943
1.2512207031250000E-002,3.7467209479711661E-002,5.1148416165914874
1.2817382812500000E-002,3.8381043857265602E-002,2.4000693371193971
1.3122558593750000E-002,3.9294878234819544E-002,-0.75965955941365648
1.3427734375000000E-002,4.0208712612373486E-002,-0.32483076145761625
1.3732910156250000E-002,4.1122546989927428E-002,-2.5713147595092738
1.4038085937500000E-002,4.2036381367481376E-002,3.0874753329048734
1.4343261718750000E-002,4.2950215745035318E-002,1.9992517683398709
1.4648437500000000E-002,4.3864050122589260E-002,-0.18851780031119098
1.4953613281250000E-002,4.4777884500143202E-002,1.7885334105170003
1.5258789062500000E-002,4.5691718877697143E-002,-2.5033867850895355
1.5563964843750000E-002,4.6605553255251085E-002,-2.0030977410272884E-002
1.5869140625000000E-002,4.7519387632805034E-002,0.95266531113149844
1.6174316406250000E-002,4.8433222010358976E-002,1.0168563494680656
1.6479492187500000E-002,4.9347056387912917E-002,3.3096390369510793
1.6784667968750000E-002,5.0260890765466859E-002,-0.32869247491215603
1.7089843750000000E-002,5.1174725143020801E-002,0.73321586058317567
1.7395019531250000E-002,5.2088559520574743E-002,0.29780191747185658
1.7700195312500000E-002,5.3002393898128684E-002,-0.37903342389923134
1.8005371093750000E-002,5.3916228275682633E-002,1.3448405019430234
1.8310546875000000E-002,5.4830062653236575E-002,2.3899848598564954
1.8615722656250000E-002,5.5743897030790517E-002,0.38366371340343358
1.8920898437500000E-002,5.6657731408344458E-002,-1.9366345960646301
