Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  2.078
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.9978642438300927E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,2.3499136064941388E-004,0.34151970855833064
6.1035156250000000E-004,4.6998272129882777E-004,-8.1622577409521543E-002
9.1552734375000000E-004,7.0497408194824163E-004,0.13036395732463896
1.2207031250000000E-003,9.3996544259765554E-004,-0.16641595347534943
1.5258789062500000E-003,1.1749568032470693E-003,-0.21766944737905378
1.8310546875000000E-003,1.4099481638964833E-003,5.9977940415125636E-002
2.1362304687500000E-003,1.6449395245458972E-003,6.4728822040373307E-002
2.4414062500000000E-003,1.8799308851953111E-003,0.10365434600860123
2.7465820312500000E-003,2.1149222458447248E-003,0.53175660749269804
3.0517578125000000E-003,2.3499136064941387E-003,-2.1067056425241051E-002
3.3569335937500000E-003,2.5849049671435526E-003,5.6605525188807335E-002
3.6621093750000000E-003,2.8198963277929665E-003,5.9158720645621908E-002
3.9672851562500000E-003,3.0548876884423804E-003,-2.3629854123110815E-002
4.2724609375000000E-003,3.2898790490917943E-003,2.7671120347850207E-002
4.5776367187500000E-003,3.5248704097412082E-003,-6.7751532023325022E-003
4.8828125000000000E-003,3.7598617703906221E-003,-2.5295213744989248E-002
5.1879882812500000E-003,3.9948531310400361E-003,3.7888115942912526E-002
5.4931640625000000E-003,4.2298444916894495E-003,-9.8492007628913553E-002
5.7983398437500000E-003,4.4648358523388639E-003,-0.53095241920969993
6.1035156250000000E-003,4.6998272129882774E-003,3.8147960545215735E-002
6.4086914062500000E-003,4.9348185736376917E-003,6.5179539481778265E-002
6.7138671875000000E-003,5.1698099342871052E-003,0.11634907570227808
7.0190429687500000E-003,5.4048012949365195E-003,8.2096611559614174E-002
7.3242187500000000E-003,5.6397926555859330E-003,0.14054831001187337
7.6293945312500000E-003,5.8747840162353474E-003,0.20279951847230848
7.9345703125000000E-003,6.1097753768847608E-003,-0.18442908106618236
8.2397460937500000E-003,6.3447667375341752E-003,0.31540772458248262
8.5449218750000000E-003,6.5797580981835887E-003,3.7496783098582093E-002
8.8500976562500000E-003,6.8147494588330030E-003,0.44735151148290586
9.1552734375000000E-003,7.0497408194824165E-003,0.22839719209745968
9.4604492187500000E-003,7.2847321801318308E-003,-6.4947866851311088E-003
9.7656250000000000E-003,7.5197235407812443E-003,0.17512097015710806
1.0070800781250000E-002,7.7547149014306578E-003,0.29242523953052191
1.0375976562500000E-002,7.9897062620800721E-003,6.1449670255389714E-002
1.0681152343750000E-002,8.2246976227294856E-003,-5.8317429698221811E-004
1.0986328125000000E-002,8.4596889833788991E-003,1.7500462462549639E-002
1.1291503906250000E-002,8.6946803440283143E-003,4.3893402837222685E-002
1.1596679687500000E-002,8.9296717046777278E-003,-4.9070210549800319E-002
1.1901855468750000E-002,9.1646630653271412E-003,-0.12964546666649857
1.2207031250000000E-002,9.3996544259765547E-003,-9.9892065067086380E-002
1.2512207031250000E-002,9.6346457866259699E-003,0.23985807624866098
1.2817382812500000E-002,9.8696371472753834E-003,-8.6517277021440575E-002
1.3122558593750000E-002,1.0104628507924797E-002,0.23642934049047165
1.3427734375000000E-002,1.0339619868574210E-002,0.24311615594299504
1.3732910156250000E-002,1.0574611229223626E-002,4.4430110958880935E-002
1.4038085937500000E-002,1.0809602589873039E-002,-0.17357804353561915
1.4343261718750000E-002,1.1044593950522453E-002,-8.6378583844480120E-002
1.4648437500000000E-002,1.1279585311171866E-002,-0.28833373870691603
1.4953613281250000E-002,1.1514576671821279E-002,-2.4693606669350176E-002
1.5258789062500000E-002,1.1749568032470695E-002,-9.9407744527894831E-002
1.5563964843750000E-002,1.1984559393120108E-002,-0.17268181925915915
1.5869140625000000E-002,1.2219550753769522E-002,0.46666217952391781
1.6174316406250000E-002,1.2454542114418935E-002,6.6314155825927344E-003
1.6479492187500000E-002,1.2689533475068350E-002,-0.18795056089112483
1.6784667968750000E-002,1.2924524835717764E-002,8.4479679804371904E-002
1.7089843750000000E-002,1.3159516196367177E-002,-5.4907486145152722E-002
1.7395019531250000E-002,1.3394507557016591E-002,0.12692873149674308
1.7700195312500000E-002,1.3629498917666006E-002,5.2375251162700273E-003
1.8005371093750000E-002,1.3864490278315419E-002,9.1490192126693626E-002
1.8310546875000000E-002,1.4099481638964833E-002,-9.4619004801884676E-002
1.8615722656250000E-002,1.4334472999614246E-002,-7.8100873713148819E-002
1.8920898437500000E-002,1.4569464360263662E-002,-1.3337359138334936E-002
1.9226074218750000E-002,1.4804455720913075E-002,-4.2270372663801306E-002
1.9531250000000000E-002,1.5039447081562489E-002,-3.2568164490198281E-002
1.9836425781250000E-002,1.5274438442211902E-002,0.40861908414262582
2.0141601562500000E-002,1.5509429802861316E-002,-0.16939316586576816
2.0446777343750000E-002,1.5744421163510731E-002,-0.55001907007800188
2.0751953125000000E-002,1.5979412524160144E-002,-0.20966777690389515
2.1057128906250000E-002,1.6214403884809558E-002,0.14776355433482155
2.1362304687500000E-002,1.6449395245458971E-002,8.7027091951577012E-002
2.1667480468750000E-002,1.6684386606108385E-002,0.25483413744727818
2.1972656250000000E-002,1.6919377966757798E-002,6.3768173667658593E-002
2.2277832031250000E-002,1.7154369327407215E-002,-4.1116237775468044E-002
2.2583007812500000E-002,1.7389360688056629E-002,-0.10839572947392524
2.2888183593750000E-002,1.7624352048706042E-002,-0.20090982289911688
2.3193359375000000E-002,1.7859343409355456E-002,3.6253982532592219E-003
2.3498535156250000E-002,1.8094334770004869E-002,7.7781527457768423E-002
2.3803710937500000E-002,1.8329326130654282E-002,-0.55281912733469329
2.4108886718750000E-002,1.8564317491303696E-002,0.41944983755674375
2.4414062500000000E-002,1.8799308851953109E-002,5.3687447026334739E-002
2.4719238281250000E-002,1.9034300212602523E-002,-8.6633187653733928E-002
2.5024414062500000E-002,1.9269291573251940E-002,-7.1462168997685843E-002
2.5329589843750000E-002,1.9504282933901353E-002,-0.44723084714942740
