Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.073
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,3.6806428841424320E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,4.5500683989291627E-004,0.12933649753867985
6.1035156250000000E-004,9.1001367978583254E-004,5.6290064296911878E-002
9.1552734375000000E-004,1.3650205196787488E-003,-4.0078865887960995E-002
1.2207031250000000E-003,1.8200273595716651E-003,3.4506982374897029E-002
1.5258789062500000E-003,2.2750341994645816E-003,-5.0064210775529208E-002
1.8310546875000000E-003,2.7300410393574976E-003,7.4253701458820501E-002
2.1362304687500000E-003,3.1850478792504141E-003,1.8277276046277824E-002
2.4414062500000000E-003,3.6400547191433302E-003,8.5565940313707903E-003
2.7465820312500000E-003,4.0950615590362466E-003,-7.4860038810618318E-003
3.0517578125000000E-003,4.5500683989291631E-003,-5.6814066148310007E-002
3.3569335937500000E-003,5.0050752388220788E-003,0.15857095210622529
3.6621093750000000E-003,5.4600820787149952E-003,7.1136755023241656E-004
3.9672851562500000E-003,5.9150889186079117E-003,-1.4441486301917987E-002
4.2724609375000000E-003,6.3700957585008282E-003,4.0085116817852623E-002
4.5776367187500000E-003,6.8251025983937438E-003,-0.12615853165926977
4.8828125000000000E-003,7.2801094382866603E-003,4.7586209002133333E-002
5.1879882812500000E-003,7.7351162781795768E-003,0.10061390227082140
5.4931640625000000E-003,8.1901231180724933E-003,8.8840608473689353E-002
5.7983398437500000E-003,8.6451299579654098E-003,1.8404209255989862E-002
6.1035156250000000E-003,9.1001367978583263E-003,1.4376068696558549E-002
6.4086914062500000E-003,9.5551436377512410E-003,3.9593721939924525E-002
6.7138671875000000E-003,1.0010150477644158E-002,5.1900068340298887E-002
7.0190429687500000E-003,1.0465157317537074E-002,2.2547230726401427E-002
7.3242187500000000E-003,1.0920164157429990E-002,4.2404487104436492E-002
7.6293945312500000E-003,1.1375170997322907E-002,0.25398839464532019
7.9345703125000000E-003,1.1830177837215823E-002,1.4501080421151424E-002
8.2397460937500000E-003,1.2285184677108740E-002,8.5975220279746592E-002
8.5449218750000000E-003,1.2740191517001656E-002,0.13313407688262840
8.8500976562500000E-003,1.3195198356894571E-002,-2.7956625186933991E-002
9.1552734375000000E-003,1.3650205196787488E-002,3.3096614149075297E-002
9.4604492187500000E-003,1.4105212036680404E-002,9.4095204340063091E-002
9.7656250000000000E-003,1.4560218876573321E-002,1.4381049407135383E-003
1.0070800781250000E-002,1.5015225716466237E-002,1.8680273330113895E-002
1.0375976562500000E-002,1.5470232556359154E-002,0.16593047110954812
1.0681152343750000E-002,1.5925239396252070E-002,4.7164362584102330E-002
1.0986328125000000E-002,1.6380246236144987E-002,-3.7760223011851508E-002
1.1291503906250000E-002,1.6835253076037903E-002,-7.2362991904582515E-003
1.1596679687500000E-002,1.7290259915930820E-002,0.15938935454166986
1.1901855468750000E-002,1.7745266755823736E-002,4.4233036355979416E-002
1.2207031250000000E-002,1.8200273595716653E-002,9.2068923196811633E-002
1.2512207031250000E-002,1.8655280435609566E-002,5.1139014876097268E-002
1.2817382812500000E-002,1.9110287275502482E-002,1.7697255746494693E-003
1.3122558593750000E-002,1.9565294115395399E-002,2.6618497769533917E-002
1.3427734375000000E-002,2.0020300955288315E-002,0.12419791413543355
1.3732910156250000E-002,2.0475307795181232E-002,-7.3941625201027872E-002
1.4038085937500000E-002,2.0930314635074148E-002,6.7193338504495659E-003
1.4343261718750000E-002,2.1385321474967064E-002,9.8371670879529347E-002
1.4648437500000000E-002,2.1840328314859981E-002,4.5601451271210770E-002
1.4953613281250000E-002,2.2295335154752897E-002,7.6327822335733209E-002
1.5258789062500000E-002,2.2750341994645814E-002,-1.1627159190843691E-003
1.5563964843750000E-002,2.3205348834538730E-002,2.8651853472500738E-002
1.5869140625000000E-002,2.3660355674431647E-002,5.9857429329001975E-002
1.6174316406250000E-002,2.4115362514324563E-002,4.9361576425934625E-002
1.6479492187500000E-002,2.4570369354217480E-002,4.3301827085163676E-002
1.6784667968750000E-002,2.5025376194110396E-002,5.5807748066737509E-002
1.7089843750000000E-002,2.5480383034003313E-002,-6.5497528385694101E-002
1.7395019531250000E-002,2.5935389873896229E-002,0.17125880488655884
1.7700195312500000E-002,2.6390396713789142E-002,5.0231620274218902E-002
1.8005371093750000E-002,2.6845403553682059E-002,-3.3109461944827146E-003
1.8310546875000000E-002,2.7300410393574975E-002,-9.6642152924920361E-003
1.8615722656250000E-002,2.7755417233467892E-002,0.15580587496125883
1.8920898437500000E-002,2.8210424073360808E-002,-1.6235043325883127E-002
1.9226074218750000E-002,2.8665430913253725E-002,9.0797090601881809E-003
1.9531250000000000E-002,2.9120437753146641E-002,0.14274982917849224
1.9836425781250000E-002,2.9575444593039558E-002,8.8859568354416052E-002
2.0141601562500000E-002,3.0030451432932474E-002,0.11991314801917845
2.0446777343750000E-002,3.0485458272825391E-002,0.29277802446407702
2.0751953125000000E-002,3.0940465112718307E-002,7.6944174539189683E-002
2.1057128906250000E-002,3.1395471952611220E-002,0.10487339941054628
2.1362304687500000E-002,3.1850478792504140E-002,6.8606388296701140E-002
2.1667480468750000E-002,3.2305485632397053E-002,-4.1025712376346951E-003
2.1972656250000000E-002,3.2760492472289973E-002,0.18631225722694605
2.2277832031250000E-002,3.3215499312182886E-002,-4.4407676257516182E-002
2.2583007812500000E-002,3.3670506152075806E-002,4.7741099973843655E-003
2.2888183593750000E-002,3.4125512991968719E-002,3.3121546140335856E-002
2.3193359375000000E-002,3.4580519831861639E-002,6.0496168672595441E-002
2.3498535156250000E-002,3.5035526671754552E-002,-3.4209989995307846E-002
2.3803710937500000E-002,3.5490533511647472E-002,0.17149789107852090
2.4108886718750000E-002,3.5945540351540385E-002,2.9495038819032253E-002
2.4414062500000000E-002,3.6400547191433305E-002,6.2912272620038762E-002
2.4719238281250000E-002,3.6855554031326218E-002,-1.2533856027790221E-002
2.5024414062500000E-002,3.7310560871219131E-002,0.13457355471287433
2.5329589843750000E-002,3.7765567711112051E-002,0.30884792306053171
2.5634765625000000E-002,3.8220574551004964E-002,5.5945712309447851E-002
2.5939941406250000E-002,3.8675581390897884E-002,0.12084635220098011
2.6245117187500000E-002,3.9130588230790797E-002,3.9934416868109453E-002
2.6550292968750000E-002,3.9585595070683717E-002,3.9149046628835782E-002
2.6855468750000000E-002,4.0040601910576630E-002,-2.5780846639795181E-003
2.7160644531250000E-002,4.0495608750469550E-002,1.0363687534456422E-003
