Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.603
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-1.1717244884368545E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,8.1014803096944707E-004,8.3585953564093290E-002
6.1035156250000000E-004,1.6202960619388941E-003,0.29966965963581399
9.1552734375000000E-004,2.4304440929083411E-003,0.48539006658380668
1.2207031250000000E-003,3.2405921238777883E-003,0.54296878485861411
1.5258789062500000E-003,4.0507401548472355E-003,0.43636759992087043
1.8310546875000000E-003,4.8608881858166822E-003,0.56331712293707703
2.1362304687500000E-003,5.6710362167861289E-003,0.58615606747424542
2.4414062500000000E-003,6.4811842477555765E-003,0.66000862106866043
2.7465820312500000E-003,7.2913322787250233E-003,0.68833427165365246
3.0517578125000000E-003,8.1014803096944709E-003,0.62293770620476485
3.3569335937500000E-003,8.9116283406639168E-003,0.54135367789959110
3.6621093750000000E-003,9.7217763716333644E-003,0.46305759280537678
3.9672851562500000E-003,1.0531924402602812E-002,0.52381854856942112
4.2724609375000000E-003,1.1342072433572258E-002,0.58753497468196170
4.5776367187500000E-003,1.2152220464541705E-002,0.36067435305079570
4.8828125000000000E-003,1.2962368495511153E-002,0.16339323800630434
5.1879882812500000E-003,1.3772516526480599E-002,6.1645143800435176E-002
5.4931640625000000E-003,1.4582664557450047E-002,0.10934430959107509
5.7983398437500000E-003,1.5392812588419494E-002,5.1928963652447140E-002
6.1035156250000000E-003,1.6202960619388942E-002,4.3894850650821465E-003
6.4086914062500000E-003,1.7013108650358388E-002,3.5927721491405065E-003
6.7138671875000000E-003,1.7823256681327834E-002,-5.2118100909026174E-002
7.0190429687500000E-003,1.8633404712297283E-002,1.5577001873253414E-003
7.3242187500000000E-003,1.9443552743266729E-002,-8.4187903004560166E-003
7.6293945312500000E-003,2.0253700774236175E-002,9.1466832927835431E-002
7.9345703125000000E-003,2.1063848805205624E-002,-0.11175225083907507
8.2397460937500000E-003,2.1873996836175070E-002,9.7424159257518655E-002
8.5449218750000000E-003,2.2684144867144516E-002,0.16369388897936413
8.8500976562500000E-003,2.3494292898113965E-002,0.33880230519327376
9.1552734375000000E-003,2.4304440929083411E-002,0.27725380062246474
9.4604492187500000E-003,2.5114588960052857E-002,0.38788772134163890
9.7656250000000000E-003,2.5924736991022306E-002,0.17782270975249664
1.0070800781250000E-002,2.6734885021991752E-002,9.1910168910709217E-002
1.0375976562500000E-002,2.7545033052961198E-002,0.18270318365311264
1.0681152343750000E-002,2.8355181083930647E-002,0.13351651751723928
1.0986328125000000E-002,2.9165329114900093E-002,0.10454317031652328
1.1291503906250000E-002,2.9975477145869539E-002,7.0175891006156635E-002
1.1596679687500000E-002,3.0785625176838988E-002,1.9423130877545641E-002
1.1901855468750000E-002,3.1595773207808438E-002,-1.4802727930159394E-002
1.2207031250000000E-002,3.2405921238777884E-002,1.2041349826540960E-002
1.2512207031250000E-002,3.3216069269747329E-002,-0.28363782593918579
1.2817382812500000E-002,3.4026217300716775E-002,-8.4957077699726324E-002
1.3122558593750000E-002,3.4836365331686221E-002,-2.8026943501556743E-002
1.3427734375000000E-002,3.5646513362655667E-002,3.9569626866068595E-002
1.3732910156250000E-002,3.6456661393625120E-002,-8.4798188595617816E-002
1.4038085937500000E-002,3.7266809424594566E-002,-5.8294164771751110E-002
1.4343261718750000E-002,3.8076957455564012E-002,0.11501331723825575
1.4648437500000000E-002,3.8887105486533458E-002,2.9971963256027852E-002
1.4953613281250000E-002,3.9697253517502903E-002,6.9860769925622471E-002
1.5258789062500000E-002,4.0507401548472349E-002,0.18124782112708196
1.5563964843750000E-002,4.1317549579441802E-002,0.29401852592829736
1.5869140625000000E-002,4.2127697610411248E-002,-1.8757047591865035E-002
1.6174316406250000E-002,4.2937845641380694E-002,-4.1727529293933967E-002
1.6479492187500000E-002,4.3747993672350140E-002,5.2492687631985252E-002
