Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.231
averaging_interval_[min]_=_     60
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,7.5502461300364912E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
3.0517578125000000E-004,2.1131752708293873E-003,-0.84138126220907083
6.1035156250000000E-004,4.2263505416587745E-003,-4.9507778914640959
9.1552734375000000E-004,6.3395258124881613E-003,3.2442373581200608
1.2207031250000000E-003,8.4527010833175490E-003,-0.17855114285236906
1.5258789062500000E-003,1.0565876354146936E-002,-1.4447067161415836
1.8310546875000000E-003,1.2679051624976323E-002,-1.7725176795142272
2.1362304687500000E-003,1.4792226895805709E-002,-1.3188654581919648
2.4414062500000000E-003,1.6905402166635098E-002,1.7773809470173358
2.7465820312500000E-003,1.9018577437464483E-002,2.2388631486141950
3.0517578125000000E-003,2.1131752708293872E-002,1.8986410303890489
3.3569335937500000E-003,2.3244927979123260E-002,-0.88091121512566906
3.6621093750000000E-003,2.5358103249952645E-002,-6.2623190470131975
3.9672851562500000E-003,2.7471278520782034E-002,-0.45430707411007654
4.2724609375000000E-003,2.9584453791611419E-002,0.46161867334254270
4.5776367187500000E-003,3.1697629062440807E-002,2.0243523530746654
4.8828125000000000E-003,3.3810804333270196E-002,-1.2182114897878993
5.1879882812500000E-003,3.5923979604099585E-002,-3.7380786685313789
5.4931640625000000E-003,3.8037154874928966E-002,1.6139697349521194
5.7983398437500000E-003,4.0150330145758355E-002,0.84646106435552826
6.1035156250000000E-003,4.2263505416587743E-002,-1.5924944271417372
6.4086914062500000E-003,4.4376680687417132E-002,-0.16782606913823825
6.7138671875000000E-003,4.6489855958246520E-002,-0.67972929604943277
7.0190429687500000E-003,4.8603031229075902E-002,2.7768511579092334
7.3242187500000000E-003,5.0716206499905291E-002,-0.13078281162587480
7.6293945312500000E-003,5.2829381770734679E-002,0.31661267296913337
7.9345703125000000E-003,5.4942557041564068E-002,-2.9665085282305168
8.2397460937500000E-003,5.7055732312393456E-002,-1.5031063900476782
8.5449218750000000E-003,5.9168907583222838E-002,3.0191250032288472
8.8500976562500000E-003,6.1282082854052226E-002,1.0022136322837287
9.1552734375000000E-003,6.3395258124881615E-002,-1.6103430756353383
9.4604492187500000E-003,6.5508433395710997E-002,-3.8770436506375394
9.7656250000000000E-003,6.7621608666540392E-002,-2.6802054764366856
1.0070800781250000E-002,6.9734783937369774E-002,-0.19079850451848143
1.0375976562500000E-002,7.1847959208199169E-002,-0.40980860295998417
1.0681152343750000E-002,7.3961134479028551E-002,0.10477576044656643
1.0986328125000000E-002,7.6074309749857932E-002,1.9675911245398012
1.1291503906250000E-002,7.8187485020687328E-002,1.0596603361331434
1.1596679687500000E-002,8.0300660291516709E-002,-4.9255559740106705
1.1901855468750000E-002,8.2413835562346105E-002,3.2777697184377308
1.2207031250000000E-002,8.4527010833175487E-002,-1.1183086067663299
1.2512207031250000E-002,8.6640186104004868E-002,-1.8630224143561365
1.2817382812500000E-002,8.8753361374834264E-002,3.2064392685340093
1.3122558593750000E-002,9.0866536645663645E-002,-0.27256402311010597
1.3427734375000000E-002,9.2979711916493041E-002,1.0324827999785604
1.3732910156250000E-002,9.5092887187322422E-002,-1.1030484951661776
1.4038085937500000E-002,9.7206062458151804E-002,-1.7494265891526448
1.4343261718750000E-002,9.9319237728981200E-002,1.4068453251119668
1.4648437500000000E-002,0.10143241299981058,3.1716845631791664
1.4953613281250000E-002,0.10354558827063998,3.0953795737682110
1.5258789062500000E-002,0.10565876354146936,1.7245973819196925
