filename,date,time,daytime,file_records,used_records,Tau,ru_Tau,H,ru_H,LE,ru_LE,co2_flux,ru_co2,h2o_flux,ru_h2o,ch4_flux,ru_ch4,none_flux,ru_none,H_stor,LE_stor,co2_stor,h2o_stor,ch4_stor,none_stor,E_co2,E_ch4,E_none,H_co2,H_h2o,H_ch4,H_none,unrot_u,unrot_v,unrot_w,rot_u,rot_v,rot_w,wind_speed,max_wind_speed,wind_dir,u*,TKE,L,(z-d)/L,bowen_ratio,T*,measure_type_co2,d_co2,r_co2,chi_co2,measure_type_h2o,d_h2o,r_h2o,chi_h2o,measure_type_ch4,d_ch4,r_ch4,chi_ch4,measure_type_none,d_none,r_none,chi_none,t_sonic,t_air,p_air,rh_air,v_air,rho_air,rhocp_air,rho_w,e,es,q,vpd,td,p_dry,rho_dry,v_dry,lambda,sigma,t_cell,p_cell,v_cell_co2,v_cell_h2o,v_cell_ch4,v_cell_none,li7700_a,li7700_b,li7700_c,bu_h_bot,bu_h_top,bu_h_spar,cov_wT,cov_wT_1.626,cov_wT_0.614,cov_wT_0.277,cov_wT_0.133,cov_wT_0.065,cov_wT_0.032,cov_wT_0.016,cov_wT_0.008,cov_wT_0.004,var(u),var(v),var(w),var(ts),var(co2),var(h2o),var(ch4),var(none),var(tc),var(pc),var(te),var(pe),cov(w/u),cov(w/v),cov(w/ts),cov(w/co2),cov(w/h2o),cov(w/ch4),cov(w/none),cov(w/tc),cov(w/pc),cov(w/te),cov(w/pe),tlag_co2,def_tlag_co2,tlag_h2o,def_tlag_h2o,tlag_ch4,def_tlag_ch4,tlag_none,def_tlag_none,yaw,pitch,roll,st_w_u,st_w_ts,st_w_co2,st_w_h2o,st_w_ch4,st_w_none,dt_u,dt_w,dt_ts,detrending_method,dentrending_time_constant,logger_swver_major,logger_swver_minor,logger_swver_revision,latitude,longitude,altitude,file_length,averaging_interval,acquisition_frequency,canopy_height,displacement_height,roughness_length,master_sonic_manufacturer,master_sonic_model,master_sonic_height,master_sonic_wformat,master_sonic_wref,master_sonic_north_offset,master_sonic_hpath,master_sonic_vpath,master_sonic_tau,co2_irga_manufacturer,co2_irga_model,co2_irga_northward_separation,co2_irga_eastward_separation,co2_irga_vertical_separation,co2_irga_tube_length,co2_irga_tube_diameter,co2_irga_tube_flowrate, co2_irga_kw,co2_irga_ko,co2_irga_hpath_length,co2_irga_vpath_length,co2_irga_tau, h2o_irga_manufacturer,h2o_irga_model,h2o_irga_northward_separation,h2o_irga_eastward_separation,h2o_irga_vertical_separation,h2o_irga_tube_length,h2o_irga_tube_diameter,h2o_irga_tube_flowrate, h2o_irga_kw,h2o_irga_ko,h2o_irga_hpath_length,h2o_irga_vpath_length,h2o_irga_tau, ch4_irga_manufacturer,ch4_irga_model,ch4_irga_northward_separation,ch4_irga_eastward_separation,ch4_irga_vertical_separation,ch4_irga_tube_length,ch4_irga_tube_diameter,ch4_irga_tube_flowrate, ch4_irga_kw,ch4_irga_ko,ch4_irga_hpath_length,ch4_irga_vpath_length,ch4_irga_tau,none_irga_manufacturer,none_irga_model,none_irga_northward_separation,none_irga_eastward_separation,none_irga_vertical_separation,none_irga_tube_length,none_irga_tube_diameter,none_irga_tube_flowrate,none_irga_kw,none_irga_ko,none_irga_hpath_length,none_irga_vpath_length,none_irga_tau,hf_sr,hf_ar,hf_do,hf_al,hf_sk,sf_sk,hf_ds,sf_ds,hf_tl,sf_tl,hf_aa,sf_ns,spikes_u,spikes_v,spikes_w,spikes_ts,spikes_co2,spikes_h2o,spikes_ch4,spikes_none,li72_head_detect,li72_t_out,li72_t_in,li72_aux_in,li72_delta_p,li72_chopper,li72_detector,li72_pll,li72_sync,li75_chopper,li75_detector,li75_pll,li75_sync,li77_not_ready,li77_no_signal,li77_re_unlocked,li77_bad_temp,li77_laser_t_unreg,li77_clock_t_unreg,li77_motor_spinning,li77_pump_on,li77_top_heater_on,li77_bottom_heater_on,li77_calibrating,li77_motor_failure,li77_bad_aux_tc1,li77_bad_aux_tc2,li77_bad_aux_tc3,li77_box_connected,li72_AGC,li75_AGC,li77_RSSI,num_user_var
2013-08-07-110540_C2_1_6m.txt,2013-08-07,12:00,T,18000,18000,2.2672753286769119E-002,-6999.0000000000000,0.23759285780279574,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-0.59133333281127620,0.36659999958880929,0.11213277737454680,0.70473004047928678,-3.1669468861479422E-015,2.4581152312533156E-015,0.70473004047928678,1.7284385538106612,301.79704641189960,0.14117766288476449,0.13709892133308316,-1014.6854737759005,-1.5768433089378886E-003,-9999.0000000000000,1.4891414860229613E-003,none,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,none,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,none,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,none,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,304.90480348629421,304.90480348629421,101300.00000000000,-9999.0000000000000,2.5024467287117966E-002,1.1574513816425451,1164.2747172056331,-9999.0000000000000,-9999.0000000000000,4676.2085272301938,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,101300.00000000000,1.1574513816425451,2.5024467287117966E-002,2424875.6157374829,-9999.0000000000000,304.90480348629421,101300.00000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.5858038162075230E-004,1.3326688956422891E-004,8.7068735437769820E-005,2.6838871682053994E-005,-3.2188542222363360E-005,-6.8001488505574359E-005,-8.2865295216565400E-005,-9.6589731197433716E-005,-1.0615452472443261E-004,-1.0521071892857789E-004,8.0160326767644993E-002,0.10426779921960726,8.9769716678914077E-002,2.0403725197657837E-003,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,1.6931309563481795E-002,9.8509218175295427E-003,2.0406941273537276E-004,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,F,-9999.0000000000000,F,-9999.0000000000000,F,-9999.0000000000000,F,148.20295358810040,9.1555031535720381,-9999.0000000000000,0,72,-9999,-9999,-9999,-9999,-2147483648,-2147483648,141,ba,0,-9999,-9999,-9999,0.0000000000000000,0.0000000000000000,0.0000000000000000,60.000000000000000,30,10.000000000000000,0.0000000000000000,0.0000000000000000,1.0000000000000000E-003,young,81000_1,1.6000000000000001,uvw,,-90.000000000000000,-9999.0000000000000,0.14999999999999999,2.5000000000000001E-002,none,none,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,none,none,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,none,none,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,none,none,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,800009999,800019999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,7,19,0,14,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,-9999.0000000000000,9999,9999,-9999,0
