 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.300
wind_speed_[m+1s-1]_=_  1.487
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,6.1035156250000000E-004,5.3362821032970100E-004,4.6830466956933596E-004,1.9409883746945972E-004,2.2486151822634956E-004,0.23427333958483987,-9999.0,-9999.0,-9999.0,-9999.0,5.8974635051773749E-004,9.1341756264745686E-004,-5.9316984287673374E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,1.0672564206594020E-003,3.3631016960104648E-003,3.7406841735886614E-003,7.3916969175814471E-004,1.0837603813990194E-002,-9999.0,-9999.0,-9999.0,-9999.0,6.7656112589258724E-003,5.4914361030324009E-003,-1.8049723740363058E-003,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,1.6008846309891029E-003,4.4888660534165422E-003,7.9755116256472990E-003,5.4352407082599132E-004,6.5388243104633273E-003,-9999.0,-9999.0,-9999.0,-9999.0,6.8571559842685150E-003,9.4047890081657218E-003,1.7290165887786996E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,2.4414062500000000E-003,2.1345128413188040E-003,7.1372153185878077E-003,1.3561371513301067E-002,5.2970241417807616E-003,4.0984610062325274E-004,-9999.0,-9999.0,-9999.0,-9999.0,2.7588581812051108E-002,3.4638590608547952E-002,1.2900823618552269E-003,-9999.0,-9999.0,-9999.0,-9999.0
1,3.0517578125000000E-003,2.6681410516485047E-003,1.1628145195889427E-002,2.2333098938174756E-002,7.9425041844092339E-003,6.2501192104693921E-004,-9999.0,-9999.0,-9999.0,-9999.0,4.2374946291004280E-002,6.0127877402405785E-002,-3.2845940958881090E-002,-9999.0,-9999.0,-9999.0,-9999.0
