 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  0.700
wind_speed_[m+1s-1]_=_  1.727
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,6.1035156250000000E-004,2.4742384148554263E-004,2.7713410424191863E-003,1.0647880677785895E-003,9.9866026198117976E-004,0.20697887568833356,-9999.0,-9999.0,-9999.0,-9999.0,4.2765818277242613E-003,3.1218921585875548E-003,-7.7145346503250833E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,4.9484768297108526E-004,9.0712079296952873E-003,2.8998435468672798E-003,2.3297283817240149E-003,9.2535058961913906E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.2480139071826352E-002,8.9519355705173116E-003,-5.6955446960864076E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,7.4227152445662794E-004,6.3420132355013819E-003,2.3749230011041130E-004,9.4925207502722069E-004,3.0695466460115321E-004,-9999.0,-9999.0,-9999.0,-9999.0,6.6241812343854648E-003,1.5753732186957665E-003,-2.3178361619181523E-003,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,2.4414062500000000E-003,9.8969536594217052E-004,7.7863729174361797E-003,2.5199525781796281E-003,2.5184790728696562E-003,9.9848246167159475E-005,-9999.0,-9999.0,-9999.0,-9999.0,1.2013575181463600E-002,6.4535031546260075E-003,5.9415481774527552E-003,-9999.0,-9999.0,-9999.0,-9999.0
1,3.0517578125000000E-003,1.2371192074277131E-003,1.6666696057039482E-002,3.5158979310961208E-003,9.6157913596053093E-003,4.7885204465455281E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.3992037840254445E-002,1.1154952851289680E-002,-8.3114518051182668E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,3.6621093750000000E-003,1.4845430489132559E-003,9.2746650869410870E-004,1.9540611403289052E-004,1.4507127169607668E-003,1.8155820856414217E-002,-9999.0,-9999.0,-9999.0,-9999.0,-3.1532992291192757E-003,-1.7037460824677526E-003,-5.7866935998042469E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,4.5776367187500000E-003,1.8556788111415696E-003,5.2590276933340209E-002,3.4461250663116040E-002,2.2111736223570988E-002,8.6175302108334011E-003,-9999.0,-9999.0,-9999.0,-9999.0,8.4032925092465405E-002,9.9645685393398353E-002,-6.6336437881934799E-003,-9999.0,-9999.0,-9999.0,-9999.0
1,5.4931640625000000E-003,2.2268145733698834E-003,7.3384084082979114E-003,5.1820779076386129E-003,1.5744073738118999E-003,9.6934358587248554E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.0897624823795185E-003,1.3291840721356798E-003,-2.5997389714727301E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,6.4086914062500000E-003,2.5979503355981976E-003,1.7168419098823270E-002,7.5778369489810501E-003,6.6589792295863228E-003,9.3471130958416009E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.6426090105504490E-002,1.5371798641346149E-002,2.9275875367481417E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,7.6293945312500000E-003,3.0927980185692827E-003,3.4699798976522395E-002,1.1389602111497936E-002,9.9985029133603659E-003,1.1071373040362898E-002,-9999.0,-9999.0,-9999.0,-9999.0,3.7531372846160878E-002,3.5352380220070506E-002,9.3269094679016520E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,9.1552734375000000E-003,3.7113576222831393E-003,8.3885752698337715E-002,2.2445215238628028E-002,2.1858869548816232E-002,3.1193436059065102E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.10578506575432138,7.0452107151241838E-002,0.18083454378743938,-9999.0,-9999.0,-9999.0,-9999.0
4,1.1291503906250000E-002,4.5773410674825390E-003,5.7521689179014401E-002,1.4028204095878780E-002,2.7623106771854304E-002,2.1789943096247107E-002,-9999.0,-9999.0,-9999.0,-9999.0,6.5825773620908967E-002,3.6231000667768305E-002,6.5452250674654017E-002,-9999.0,-9999.0,-9999.0,-9999.0
4,1.3732910156250000E-002,5.5670364334247094E-003,4.5865628162188005E-002,2.0372345178329091E-002,2.0890303425795339E-002,1.4213558510524697E-002,-9999.0,-9999.0,-9999.0,-9999.0,5.0839514861757217E-002,6.6119774399100828E-002,-5.7502957419284267E-002,-9999.0,-9999.0,-9999.0,-9999.0
4,1.6174316406250000E-002,6.5567317993668797E-003,0.20127660517923293,9.0522981126755206E-002,4.4476846101210735E-002,4.5670221138729587E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.21411822142953993,0.20148282356938538,-0.10723942319901336,-9999.0,-9999.0,-9999.0,-9999.0
6,1.9226074218750000E-002,7.7938510067945927E-003,5.2028855367198992E-002,1.6833192125316393E-002,1.6417934366828722E-002,2.3959039359953974E-002,-9999.0,-9999.0,-9999.0,-9999.0,6.7464880116018602E-002,3.5756348858331413E-002,6.2076514439108575E-002,-9999.0,-9999.0,-9999.0,-9999.0
