 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.000
wind_speed_[m+1s-1]_=_  1.821
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,6.7017705391684136E-004,1.1147027820523198E-003,1.8161827019567954E-003,7.7563681476749209E-004,0.14634214616405436,-9999.0,-9999.0,-9999.0,-9999.0,7.2633726760130426E-004,3.5971310034611445E-003,-0.41788728562384025,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,2.4414062500000000E-003,1.3403541078336827E-003,2.8317181065787379E-002,1.2846267537220313E-002,2.8584820851400897E-003,7.9072920974506723E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.1089265323981787E-002,1.9941285005624577E-002,-0.13529429474351312,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,3.6621093750000000E-003,2.0105311617505243E-003,9.2688837595072127E-002,5.4215190963465928E-002,2.8259763539886719E-002,6.0431332785135217E-004,-9999.0,-9999.0,-9999.0,-9999.0,0.18323437374550303,0.13215701544612243,-9.6038490386342351E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,4.8828125000000000E-003,2.6807082156673654E-003,5.1800664735764473E-002,4.4436380401936482E-002,2.1812327353838007E-002,5.7706322599215161E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.12031395295447489,0.10411239272007829,0.46042943783247609,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-003,3.3508852695842070E-003,2.4443445518646422E-002,1.7207376304540466E-002,4.6237186331339452E-003,1.4594931748117424E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.8018166502779902E-002,2.7597612109173067E-002,-0.11427180169560221,-9999.0,-9999.0,-9999.0,-9999.0
1,7.3242187500000000E-003,4.0210623235010486E-003,7.9547075623875273E-003,2.0231474553488878E-003,1.2973422423841360E-005,3.2373185317952457E-003,-9999.0,-9999.0,-9999.0,-9999.0,-1.1694300928832518E-003,1.2635182158020168E-004,5.5828108847899250E-003,-9999.0,-9999.0,-9999.0,-9999.0
2,9.1552734375000000E-003,5.0263279043763105E-003,4.4519441762987166E-002,9.5529670029309097E-003,2.2029774635531998E-003,1.0459866737172292E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.3775349025596063E-002,1.3755491502500532E-002,3.3852049430930856E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,1.1596679687500000E-002,6.3666820122099928E-003,5.1561730684846888E-002,4.6275976139029243E-002,1.1386589898822316E-002,2.0307922176983316E-003,-9999.0,-9999.0,-9999.0,-9999.0,8.2106211842372434E-002,7.0429703005665048E-002,-0.19519016565652192,-9999.0,-9999.0,-9999.0,-9999.0
2,1.4038085937500000E-002,7.7070361200436760E-003,7.9439859762778231E-002,4.8272193864009619E-002,2.0149045382354416E-002,1.0317087239906672E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.14347842300158872,9.2854805890847131E-002,0.14158279071262300,-9999.0,-9999.0,-9999.0,-9999.0
2,1.6479492187500000E-002,9.0473902278773582E-003,2.7403136471008362E-002,1.6943063396045659E-002,5.9500421129404079E-003,1.9894330748457842E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.8299945513034554E-002,3.0603565972276502E-002,-4.2177246691370886E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,1.9531250000000000E-002,1.0722832862669462E-002,5.1297852198352756E-002,1.4145179844608434E-002,1.4048326259977630E-002,2.0028607678256941E-003,-9999.0,-9999.0,-9999.0,-9999.0,8.2013648168346429E-002,4.6510494091263122E-002,9.7436779042954613E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,2.3193359375000000E-002,1.2733364024419986E-002,8.0629727386028111E-002,3.2853520336446583E-002,2.4068474168628378E-002,4.6724519667022804E-004,-9999.0,-9999.0,-9999.0,-9999.0,0.14312570069157268,9.1845236109188710E-002,-9.5305119045245995E-002,-9999.0,-9999.0,-9999.0,-9999.0
