first_statistics:_on_raw_data
filename,date,time,DOY,used_records,mean(u),mean(v),mean(w),mean(ts),mean(co2),mean(h2o),mean(ch4),mean(none),mean(tc),mean(pc),mean(te),mean(pe),WindDirection,var(u),var(v),var(w),var(ts),var(co2),var(h2o),var(ch4),var(none),var(tc),var(pc),var(te),var(pe),cov(u/v),cov(u/w),cov(u/ts),cov(u/co2),cov(u/h2o),cov(u/ch4),cov(u/none),cov(v/w),cov(v/ts),cov(v/co2),cov(v/h2o),cov(v/ch4),cov(v/none),cov(w/ts),cov(w/co2),cov(w/h2o),cov(w/ch4),cov(w/none),cov(w/tc),cov(w/pc),cov(w/te),cov(w/pe),st_dev(u),st_dev(v),st_dev(w),st_dev(ts),st_dev(co2),st_dev(h2o),st_dev(ch4),st_dev(none),st_dev(tc),st_dev(pc),st_dev(te),st_dev(pe),skw(u),skw(v),skw(w),skw(ts),skw(co2),skw(h2o),skw(ch4),skw(none),skw(tc),skw(pc),skw(te),skw(pe),kur(u),kur(v),kur(w),kur(ts),kur(co2),kur(h2o),kur(ch4),kur(none),kur(tc),kur(pc),kur(te),kur(pe)
2013-08-06-170336_E2_1_6m.txt,2013-08-06,17:30,218.729,16200,1.3155740734151831,-0.35832901208673201,0.39966790088935295,304.15612329930434,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,105.23631131357536,0.48544038627815311,0.27601291741329170,0.15924546976662968,1.3111443215166219E-002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.13975483890048063,8.2146295373578981E-002,-1.7216183895016002E-002,-9999.0,-9999.0,-9999.0,-9999.0,-3.0293574722913968E-002,3.6788044507005679E-003,-9999.0,-9999.0,-9999.0,-9999.0,-1.2545084150019647E-003,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.69673552103947811,0.52536931525669794,0.39905572263360622,0.11450521042802471,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.19046186228166948,-0.21286462320514965,4.4861160879356606E-002,-0.48145664649540199,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.5857966998159161,3.0184988506708064,2.7673109459083958,2.9532176846851259,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2013-08-06-170336_E2_1_6m.txt,2013-08-06,18:00,218.749,18000,1.3511849988484728,-0.37440388838387939,0.40413444387002162,304.59836202324766,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,105.48767956315703,0.47593804512276128,0.27273078841381382,0.15795890591977682,2.2715049242833629E-002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.14079330900114628,8.5175600682067976E-002,-9.6053524923718214E-003,-9999.0,-9999.0,-9999.0,-9999.0,-2.9791742424748829E-002,-2.5303638777529613E-004,-9999.0,-9999.0,-9999.0,-9999.0,-5.5559671001503830E-004,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.68988263141114181,0.52223633386984269,0.39744044323618705,0.15071512612486390,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.20084742745011372,-0.26333840832593797,8.9622320309627662E-002,-0.22671671046827610,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.6565744443949506,2.9859416485889825,2.7192638341246571,2.4120632468528083,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
