 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  0.700
wind_speed_[m+1s-1]_=_  1.064
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,6.1035156250000000E-004,4.0137057414399690E-004,4.6291171383291703E-004,7.2792252760365325E-004,8.7417761945976654E-004,8.0810006752554689E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.2653786037712873E-003,-3.9022173356970330E-003,3.7372045134830896E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,8.0274114828799380E-004,9.8380253617099643E-003,1.1412304526070933E-003,3.6620412233482899E-003,1.5494311329364456E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.2048680059209371E-002,4.7769902168402021E-003,-3.3841796164002423E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,1.2041117224319906E-003,5.6200706123335560E-002,1.3673078401270529E-002,1.7123098309831952E-002,7.3482821766622623E-003,-9999.0,-9999.0,-9999.0,-9999.0,6.2300789019324905E-002,0.11207555268740473,-3.0002046898465907E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,2.4414062500000000E-003,1.6054822965759876E-003,1.5234071423969682E-002,8.1150560215343150E-003,2.6683649771284106E-003,3.1138288702889034E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.2794848739739455E-002,3.2221044288684345E-002,-5.9373713678119696E-003,-9999.0,-9999.0,-9999.0,-9999.0
1,3.0517578125000000E-003,2.0068528707199843E-003,6.2955097280087344E-003,1.2124505974970424E-003,8.4992898597624489E-003,1.2683064832943710E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.3165590653319643E-002,2.0581643517197531E-002,5.8222743829030414E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,3.6621093750000000E-003,2.4082234448639813E-003,1.6539708845701738E-002,8.1170831740650755E-003,1.4198858610114306E-002,9.1015040001275090E-003,-9999.0,-9999.0,-9999.0,-9999.0,-1.0546259018730547E-002,6.9264397000527819E-002,6.4253678102336037E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,4.5776367187500000E-003,3.0102793060799767E-003,4.3996852949157617E-002,7.1387795160424358E-003,6.0782035169157020E-003,7.5444618054207506E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.0270157366196515E-002,3.9995696755429133E-002,1.4416517271238227E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,5.4931640625000000E-003,3.6123351672959717E-003,5.5839090317142792E-002,1.0322500661806459E-002,3.4233948976303543E-003,9.9091051817770410E-004,-9999.0,-9999.0,-9999.0,-9999.0,2.7755755970415956E-002,2.7485779845272677E-002,-2.5317267981272320E-003,-9999.0,-9999.0,-9999.0,-9999.0
2,6.4086914062500000E-003,4.2143910285119676E-003,0.11390364931421151,1.9996090526118955E-002,7.2940345693664321E-003,5.8295677970768792E-003,-9999.0,-9999.0,-9999.0,-9999.0,4.1709033564123817E-002,8.5689821117517342E-002,3.4384266333578901E-003,-9999.0,-9999.0,-9999.0,-9999.0
2,7.6293945312500000E-003,5.0171321767999615E-003,5.0759727331578512E-002,2.2270491531582164E-002,1.2048130883971355E-002,7.4948244478705624E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.5319766363409888E-002,0.11626448284104068,-3.0542488028703293E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,9.1552734375000000E-003,6.0205586121599534E-003,0.11895376520903542,2.0185635604399253E-002,2.4212132610695321E-002,5.5673570009075780E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.10089457134950734,0.13854927452935664,2.5721497540338319E-002,-9999.0,-9999.0,-9999.0,-9999.0
4,1.1291503906250000E-002,7.4253556216639423E-003,0.19482339475167185,9.6710176827253427E-002,8.5765576312318056E-002,3.2694921356449420E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.15900199558584627,0.47835325565052150,-3.8622145082354051E-002,-9999.0,-9999.0,-9999.0,-9999.0
4,1.3732910156250000E-002,9.0308379182399302E-003,0.13196176970707954,5.5325553399130471E-002,2.6116910154313708E-002,3.3921961297853485E-002,-9999.0,-9999.0,-9999.0,-9999.0,6.8179676050715066E-002,3.6230944222202985E-003,8.7225601650395349E-002,-9999.0,-9999.0,-9999.0,-9999.0
4,1.6174316406250000E-002,1.0636320214815918E-002,8.9947314940225190E-002,7.8958132514533957E-002,3.3228789928387764E-002,2.1949988361951805E-002,-9999.0,-9999.0,-9999.0,-9999.0,7.2680668225230477E-002,0.26680031330007503,-6.0618885979836994E-002,-9999.0,-9999.0,-9999.0,-9999.0
6,1.9226074218750000E-002,1.2643173085535902E-002,0.20172059612996121,8.2422849833906214E-002,7.4857225197415764E-002,5.0886342435629728E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.19318920989495300,0.44106117295782582,8.4801447704021431E-004,-9999.0,-9999.0,-9999.0,-9999.0
7,2.3193359375000000E-002,1.5252081817471883E-002,0.16709471913316909,6.5071747374990191E-002,5.2314268756684039E-002,5.3647996177583569E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.14096689776361182,0.36853628750235545,3.1452002481623574E-002,-9999.0,-9999.0,-9999.0,-9999.0
9,2.8076171875000000E-002,1.8463046410623858E-002,0.34418806013160103,0.18232109681388736,0.22575130346457709,4.8649354041777108E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.45283167914344208,1.0102327887902529,0.42400328336470722,-9999.0,-9999.0,-9999.0,-9999.0
9,3.3569335937500000E-002,2.2075381577919828E-002,0.21825384225398684,6.4879997726012981E-002,0.10731239538202456,9.9088776997373618E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.14521819246448556,0.36348377667420395,5.5593537905634025E-003,-9999.0,-9999.0,-9999.0,-9999.0
12,3.9978027343750000E-002,2.6289772606431793E-002,0.46853854219846575,0.11239378626195569,0.23381513974272461,0.14413439592712163,-9999.0,-9999.0,-9999.0,-9999.0,0.53190921933684809,0.74030978110550860,0.73705397788763904,-9999.0,-9999.0,-9999.0,-9999.0
15,4.8217773437500000E-002,3.1708275357375755E-002,0.17360149608760070,5.4048491993115164E-002,0.10211529193246288,3.6545811924478311E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.16383716990329394,0.23163373141376403,0.13220360490181918,-9999.0,-9999.0,-9999.0,-9999.0
17,5.7983398437500000E-002,3.8130204543679706E-002,0.17962045270708957,7.5683005673554613E-002,0.13187163323005494,6.3929879844588769E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.21584028082166734,0.20256451607346879,0.17629203479245248,-9999.0,-9999.0,-9999.0,-9999.0
21,6.9580078125000000E-002,4.5756245452415648E-002,0.22597208432752211,0.16014609835159743,0.14269145274770928,7.5528366601680205E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.24593802086754632,0.11811365606868426,0.21984932722379066,-9999.0,-9999.0,-9999.0,-9999.0
25,8.3618164062500000E-002,5.4987768657727566E-002,0.11910362317607391,8.0368393765143861E-002,0.16685430998501397,6.7314535758155714E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.18096897842188728,0.33164768787595172,5.7899474808182132E-002,-9999.0,-9999.0,-9999.0,-9999.0
29,0.10009765625000000,6.5824774159615490E-002,0.14052677548165354,0.10482853727622160,0.18572737409825818,0.11568020528683666,-9999.0,-9999.0,-9999.0,-9999.0,0.22436317957698992,-7.1917140440214175E-002,0.34712082944248457,-9999.0,-9999.0,-9999.0,-9999.0
36,0.11993408203125000,7.8869317819295390E-002,0.14173733545450776,6.4847976364728666E-002,0.13943278159399064,7.9391703312591377E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.19223635658065089,-7.7854775916069568E-002,0.32381495585106268,-9999.0,-9999.0,-9999.0,-9999.0
