 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.644
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,6.1035156250000000E-004,1.5152881838963646E-003,6.2667470518083246E-003,8.5712734181075056E-004,2.9340640575640734E-003,4.0424844016403796E-003,-9999.0,-9999.0,-9999.0,-9999.0,7.9934930249015018E-003,5.1862932703079312E-003,-5.6910822561035213E-003,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,3.0305763677927291E-003,1.5025855512861770E-002,8.7330073987018978E-004,7.3876065458285747E-003,7.7463356528539501E-002,-9999.0,-9999.0,-9999.0,-9999.0,2.0217757527169724E-002,-6.1474926445620002E-003,8.1405160896288742E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,4.5458645516890939E-003,9.0413152303219519E-003,1.8394678243672268E-003,4.0080265229701477E-003,0.21316593772023865,-9999.0,-9999.0,-9999.0,-9999.0,1.1572803024309649E-002,-9.8276311893974524E-003,0.11367487816840076,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,2.4414062500000000E-003,6.0611527355854582E-003,1.2294287054808260E-002,1.3230781480425564E-003,9.4715601367073802E-003,0.17469533274844959,-9999.0,-9999.0,-9999.0,-9999.0,2.0160684583406217E-002,-3.7759612449231252E-003,7.6178046573324151E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,3.0517578125000000E-003,7.5764409194818234E-003,2.3550373725674426E-002,2.1664869283369924E-003,1.4584373311197460E-002,0.17650816341906742,-9999.0,-9999.0,-9999.0,-9999.0,3.4229269433401356E-002,-1.9172924766235420E-003,9.4939450659551755E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,3.6621093750000000E-003,9.0917291033781877E-003,3.4449497281871043E-002,2.4191851670924136E-003,5.4202133545467532E-003,0.23789985779914696,-9999.0,-9999.0,-9999.0,-9999.0,2.4281376429324455E-002,5.8804671563840007E-003,-6.5892265219560056E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,4.5776367187500000E-003,1.1364661379222735E-002,2.0723126500817399E-002,4.7930832656821560E-003,2.7426692477453400E-003,0.11665530997304828,-9999.0,-9999.0,-9999.0,-9999.0,9.6904438115833175E-004,-5.0608866658866285E-003,5.5579183595025054E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,5.4931640625000000E-003,1.3637593655067282E-002,3.1447570108890312E-003,7.5046289365866955E-003,8.9013352821295459E-004,7.4598016689024688E-002,-9999.0,-9999.0,-9999.0,-9999.0,2.9948590068161109E-003,-2.0319930067735970E-003,2.8008969153620260E-003,-9999.0,-9999.0,-9999.0,-9999.0
2,6.4086914062500000E-003,1.5910525930911829E-002,2.9389465346574956E-002,5.7994533875189202E-003,7.2888527195595094E-003,2.5386083943874798E-002,-9999.0,-9999.0,-9999.0,-9999.0,2.6777415077509324E-002,3.3539518138402103E-004,1.8369940149207332E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,7.6293945312500000E-003,1.8941102298704559E-002,5.1765976246268788E-002,2.1921716833027780E-002,3.7162644439352943E-003,2.5836665725146975E-002,-9999.0,-9999.0,-9999.0,-9999.0,2.6359503622243912E-002,2.7522599135513283E-002,1.1549510378560276E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,9.1552734375000000E-003,2.2729322758445469E-002,1.5301104337067705E-002,1.1466081043279328E-002,9.5155208895485576E-003,2.2390565114489367E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.6970535421471963E-002,2.6706969778540358E-002,-1.4738500229479401E-003,-9999.0,-9999.0,-9999.0,-9999.0
4,1.1291503906250000E-002,2.8032831402082747E-002,1.6489714742990269E-002,2.7721169008315661E-002,1.3493799534363041E-002,4.5766264506954084E-002,-9999.0,-9999.0,-9999.0,-9999.0,2.7658556077192531E-002,5.1895878220919650E-002,1.8856951488576416E-002,-9999.0,-9999.0,-9999.0,-9999.0
4,1.3732910156250000E-002,3.4093984137668204E-002,1.6742931882690885E-002,3.1529940043575955E-002,4.9140269820723781E-002,4.6931231521198109E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.9378291546777480E-002,-5.5421279480340107E-003,6.3772424487589172E-002,-9999.0,-9999.0,-9999.0,-9999.0
4,1.6174316406250000E-002,4.0155136873253665E-002,6.5435065158515202E-002,3.7675782683547751E-002,5.0584815076455049E-002,2.8443455308897185E-002,-9999.0,-9999.0,-9999.0,-9999.0,3.0785062527876526E-002,-2.8913279517340431E-002,-4.5715279638854953E-002,-9999.0,-9999.0,-9999.0,-9999.0
6,1.9226074218750000E-002,4.7731577792735486E-002,0.12660426130191549,3.8046202362463359E-002,9.1841488689281450E-002,4.2612057634237373E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.17231234361436704,1.1553278697271819E-002,9.8806614981881785E-002,-9999.0,-9999.0,-9999.0,-9999.0
7,2.3193359375000000E-002,5.7580950988061853E-002,0.14817130867908801,6.0913319603379527E-002,0.20243306025407101,3.3127253571025590E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.22578452388631978,0.22845854140995700,4.8722688686513145E-002,-9999.0,-9999.0,-9999.0,-9999.0
9,2.8076171875000000E-002,6.9703256459232768E-002,9.8184498809398252E-002,6.4945372586750483E-002,0.37874130074345480,0.10448349479251783,-9999.0,-9999.0,-9999.0,-9999.0,0.27196151905199173,1.7810181068169860E-002,0.32622184088074413,-9999.0,-9999.0,-9999.0,-9999.0
9,3.3569335937500000E-002,8.3340850114300050E-002,0.23129020630338851,5.9261123189664297E-002,0.44906200846286493,4.3347028381814444E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.44735981651378409,1.1204383169887191E-002,0.33642383878830034,-9999.0,-9999.0,-9999.0,-9999.0
12,3.9978027343750000E-002,9.9251376045211878E-002,0.14331743252003415,7.3830727455667544E-002,0.26321009662572092,6.0411264709694885E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.33365345756109294,0.15148469042633739,0.34585234951737698,-9999.0,-9999.0,-9999.0,-9999.0
15,4.8217773437500000E-002,0.11970776652781280,0.14939267669766745,6.5386657782277896E-002,0.24288571128506714,7.7975242595199307E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.23619333135886011,0.10588371266580868,2.9821283280796338E-002,-9999.0,-9999.0,-9999.0,-9999.0
17,5.7983398437500000E-002,0.14395237747015463,0.11898937946229234,6.1131874695617691E-002,0.22215024789169960,5.6274398361396187E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.15654465137634932,-3.1722262947733774E-002,0.21857261266583225,-9999.0,-9999.0,-9999.0,-9999.0
