 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.421
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,1.3748433631138649E-003,3.1101146179488345E-004,1.9210364324055260E-003,3.5908563734055526E-004,0.30337774671302919,-9999.0,-9999.0,-9999.0,-9999.0,8.9535551227153131E-004,-9.9431682838965231E-003,0.10718829485570019,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,2.4414062500000000E-003,2.7496867262277297E-003,1.3043636528618945E-003,3.1702319393142353E-003,1.2204148477916691E-003,6.9846781123769033E-002,-9999.0,-9999.0,-9999.0,-9999.0,7.2810109274252296E-003,4.9649500947823721E-003,8.9654448331570630E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,3.6621093750000000E-003,4.1245300893415953E-003,3.0620745130661708E-003,6.1758352116085156E-004,2.8139938107151030E-003,1.1197185988806601E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.2034225140014204E-002,9.9090864965569580E-003,-3.9580718823622060E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,4.8828125000000000E-003,5.4993734524554595E-003,1.9054759105166096E-002,2.4199380021593300E-003,2.9923958992298738E-003,5.0390642331269862E-004,-9999.0,-9999.0,-9999.0,-9999.0,4.4125959110545551E-002,3.3068843471475824E-002,1.1631662872125812E-003,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-003,6.8742168155693246E-003,3.0905310333782365E-004,8.2345079379181636E-003,2.7644388087402303E-003,1.9645611567209755E-002,-9999.0,-9999.0,-9999.0,-9999.0,6.6202636368616835E-003,1.5852545485627683E-002,-4.2747016756206062E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,7.3242187500000000E-003,8.2490601786831905E-003,3.1001843727409054E-002,1.4839977440354844E-002,1.5017670230508117E-003,2.6547027781098256E-002,-9999.0,-9999.0,-9999.0,-9999.0,5.4077421572436647E-002,4.6450792079282238E-002,5.7994016880118987E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,9.1552734375000000E-003,1.0311325223353988E-002,3.0095217514046573E-002,3.2843177094948758E-002,9.8829251241542068E-003,2.4601656926422851E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.11993138280769862,-2.2584726335853501E-002,0.10550081993474665,-9999.0,-9999.0,-9999.0,-9999.0
2,1.1596679687500000E-002,1.3061011949581718E-002,4.9820923204361059E-002,1.7398242370638764E-002,5.7847456675459543E-003,1.3458845768517951E-002,-9999.0,-9999.0,-9999.0,-9999.0,3.7460534644079307E-002,-3.6415111044081017E-002,3.1108251346480698E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,1.4038085937500000E-002,1.5810698675809448E-002,5.2158326856148567E-003,3.9424941209321189E-003,2.1735105841711743E-002,9.3153484796768479E-003,-9999.0,-9999.0,-9999.0,-9999.0,-3.4978895093556055E-002,-2.7103922070728344E-003,5.0978626408120294E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,1.6479492187500000E-002,1.8560385402037177E-002,8.1705228471626711E-003,5.9176575377313150E-003,1.5352938827848453E-002,8.0910528867095891E-003,-9999.0,-9999.0,-9999.0,-9999.0,6.2585358986044518E-002,-2.2936624230568820E-002,-4.1915867814033891E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,1.9531250000000000E-002,2.1997493809821838E-002,1.8813843556887175E-002,5.9570249217116872E-002,2.3478020259016081E-003,6.7345883942249458E-003,-9999.0,-9999.0,-9999.0,-9999.0,-1.6870204217514558E-002,2.8907043308530844E-004,-2.9286330405987618E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,2.3193359375000000E-002,2.6122023899163436E-002,1.9974125308643915E-002,5.7224023281294591E-002,7.6020011836770039E-003,8.3222717075121921E-003,-9999.0,-9999.0,-9999.0,-9999.0,4.6159539087945820E-003,-9.1487900340414124E-002,3.4830382280639650E-002,-9999.0,-9999.0,-9999.0,-9999.0
