 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.000
wind_speed_[m+1s-1]_=_  0.836
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,6.1035156250000000E-004,7.3004502427404677E-004,5.3623574313845694E-003,8.8881831118706807E-004,1.3360741168185258E-003,0.20756104741918027,-9999.0,-9999.0,-9999.0,-9999.0,4.7885723545686249E-003,2.5444561802595529E-002,2.6282091493657546E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,1.4600900485480935E-003,6.5030004247937784E-003,2.4276937683282962E-003,2.1389468758069323E-003,1.0906808485446997E-002,-9999.0,-9999.0,-9999.0,-9999.0,6.8144255952806545E-003,4.4578472682822459E-002,2.2130490800725714E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,2.1901350728221404E-003,2.0541073164358301E-003,2.0299522340077826E-003,1.0026200268232551E-003,4.9926582681533759E-004,-9999.0,-9999.0,-9999.0,-9999.0,-1.1156587121849276E-003,2.8425679198485668E-002,3.1439537217497630E-004,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,2.4414062500000000E-003,2.9201800970961871E-003,2.3875976828505938E-002,6.4090559283025870E-003,5.6076196693129457E-003,2.1197572906537062E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.7012121027562013E-002,0.14037031757542537,5.1316247317112970E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,3.0517578125000000E-003,3.6502251213702342E-003,5.9792941542668810E-003,8.0432353242150412E-003,3.3144563356726515E-003,7.2015146366955400E-003,-9999.0,-9999.0,-9999.0,-9999.0,8.3365891574016422E-003,0.11026084347023558,1.7392224255122962E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,3.6621093750000000E-003,4.3802701456442808E-003,1.6537559028914538E-002,3.2836623187580405E-003,1.6498483299423889E-003,1.7180384033871718E-003,-9999.0,-9999.0,-9999.0,-9999.0,9.5972124907396615E-003,-5.2027593557189680E-002,8.8210761720635290E-003,-9999.0,-9999.0,-9999.0,-9999.0
2,4.5776367187500000E-003,5.4753376820553508E-003,8.1923436205353473E-002,5.7981773569187340E-003,1.6833487241299270E-002,3.3886767285937177E-003,-9999.0,-9999.0,-9999.0,-9999.0,6.9533517285872273E-002,0.18301512519623808,-1.0028495665077103E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,5.4931640625000000E-003,6.5704052184664217E-003,4.1445349594540701E-003,1.4698947521291358E-002,6.6669491597044486E-003,5.5554709740338812E-003,-9999.0,-9999.0,-9999.0,-9999.0,-7.3748416990565134E-004,0.20026242079361348,-2.3641083751736312E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,6.4086914062500000E-003,7.6654727548774917E-003,1.7785232551110166E-002,2.9136057425546584E-002,1.3614538383429395E-002,5.5841948248988461E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.6944570454679685E-002,-8.2067295463280190E-002,4.6292530424651979E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,7.6293945312500000E-003,9.1255628034255850E-003,1.1451957371536340E-002,1.4767928871936791E-002,1.3623045186778406E-002,4.6630386160330965E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.4589037334366122E-002,0.13331407369594583,2.8772204879556465E-002,-9999.0,-9999.0,-9999.0,-9999.0
