 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.842
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,2.6513230305952020E-004,1.0441022630945377E-002,3.0498236722370448E-003,2.0847711277387679E-004,0.15726638102284829,-9999.0,-9999.0,-9999.0,-9999.0,3.0165053709018787E-003,6.3038665292859952E-003,-1.9289558999605882,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,5.3026460611904039E-004,2.7182889403893734E-004,2.8732780595686796E-004,6.0806619258157893E-004,2.3716852744874874E-002,-9999.0,-9999.0,-9999.0,-9999.0,9.6301218656523165E-004,3.2613491478207255E-003,1.5861997652167215,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,7.9539690917856064E-004,2.0696892252489193E-003,7.3622758840492042E-003,1.9883114607292295E-003,2.7765508492756537E-003,-9999.0,-9999.0,-9999.0,-9999.0,7.1531092549656592E-003,6.0629899126071203E-002,-0.65018610587360770,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,1.0605292122380808E-003,9.3819552678424119E-004,2.1244125350222540E-004,1.9423711498768883E-003,7.1211327751770229E-003,-9999.0,-9999.0,-9999.0,-9999.0,-6.0045220778935009E-004,9.8295112365069815E-003,0.32115241222521085,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,1.3256615152976009E-003,1.0806949908703355E-003,7.4793611190666855E-004,1.7291125637155943E-003,7.0679368491320359E-003,-9999.0,-9999.0,-9999.0,-9999.0,4.0051918337728051E-003,1.7075680535115111E-002,-0.57749548525042194,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,1.5907938183571213E-003,3.5621002467459634E-003,1.1002420004213771E-003,2.3495945173655332E-003,8.2982936210823765E-003,-9999.0,-9999.0,-9999.0,-9999.0,4.1923873551271279E-003,1.5816525030086916E-003,-0.88151009015182480,-9999.0,-9999.0,-9999.0,-9999.0
1,2.1362304687500000E-003,1.8559261214166414E-003,3.4776881952826195E-003,2.8390726753448258E-003,1.3636511690512320E-003,1.3089460478226725E-002,-9999.0,-9999.0,-9999.0,-9999.0,7.5120638482660514E-003,2.4180074775115256E-002,-1.2120671774128318,-9999.0,-9999.0,-9999.0,-9999.0
2,2.5939941406250000E-003,2.2536245760059219E-003,1.2579527032147368E-002,2.9509578323969540E-003,5.4193513758322865E-003,5.5541449254573414E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.0818488675480711E-002,1.9969934882387842E-002,1.1423587430224698,-9999.0,-9999.0,-9999.0,-9999.0
2,3.2043457031250000E-003,2.7838891821249621E-003,4.8448858375746357E-003,3.4779531457236855E-003,3.8733472519836627E-003,4.7345228670909872E-003,-9999.0,-9999.0,-9999.0,-9999.0,5.0928759327023721E-003,2.0341555130415172E-002,-0.64746405220351733,-9999.0,-9999.0,-9999.0,-9999.0
3,3.9672851562500000E-003,3.4467199397737627E-003,8.8947704152633721E-003,9.6326772916769364E-004,9.6050193582843720E-003,4.8008236967147754E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.4225596598155489E-002,1.4822053441865749E-002,1.1944521271069999,-9999.0,-9999.0,-9999.0,-9999.0
3,4.8828125000000000E-003,4.2421168489523231E-003,1.3051405657468946E-002,5.2705654685039315E-003,8.2542154741484120E-003,2.7855129135290874E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.3985548541171887E-002,-1.0062357754816686E-002,1.1217130864408117E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,5.7983398437500000E-003,5.0375137581308840E-003,1.1714866653381518E-002,7.6979086909798253E-003,6.3116263524344617E-003,2.7182055744215698E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.1210271170574811E-002,8.5129631234108119E-002,-0.39026380420552809,-9999.0,-9999.0,-9999.0,-9999.0
5,7.0190429687500000E-003,6.0980429703689646E-003,2.1924202124797069E-002,1.1831441802279659E-002,7.5491728325109480E-003,3.8661414991404651E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.9025121366536625E-002,8.2451654345056594E-002,1.3575548033756928,-9999.0,-9999.0,-9999.0,-9999.0
5,8.5449218750000000E-003,7.4237044856665657E-003,1.8800887944481991E-002,1.2747193086920015E-002,3.7549986781776974E-003,4.4613520540561303E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.6078604198860674E-002,1.2448867219001767E-002,-0.64121338143066853,-9999.0,-9999.0,-9999.0,-9999.0
7,1.0375976562500000E-002,9.0144983040236874E-003,4.4383434981956439E-002,9.4283141392525940E-003,8.4965116920462519E-003,8.7444952580949600E-003,-9999.0,-9999.0,-9999.0,-9999.0,4.5749412471597160E-002,7.1428737473944043E-002,-9.6295497657226933E-002,-9999.0,-9999.0,-9999.0,-9999.0
8,1.2664794921875000E-002,1.1002990576970089E-002,3.7470307608504103E-002,1.4364266178480203E-002,1.0574194237977085E-002,6.1571287360126003E-003,-9999.0,-9999.0,-9999.0,-9999.0,6.5155876742804542E-002,9.3491368179332138E-002,0.66530840841571692,-9999.0,-9999.0,-9999.0,-9999.0
10,1.5411376953125000E-002,1.3389181304505770E-002,2.9091179166638899E-002,1.9181102228412912E-002,1.3004894622621263E-002,5.6111391367339308E-003,-9999.0,-9999.0,-9999.0,-9999.0,6.2201000340952335E-002,0.17828795911722792,-0.44546923950820272,-9999.0,-9999.0,-9999.0,-9999.0
12,1.8768310546875000E-002,1.6305636638160492E-002,5.1555446378213299E-002,1.2980710184670849E-002,2.7883402798604576E-002,9.0875498758338624E-003,-9999.0,-9999.0,-9999.0,-9999.0,9.2030257931045883E-002,6.9852041432343897E-003,0.44700780553954261,-9999.0,-9999.0,-9999.0,-9999.0
