 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.809
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,6.0325477921816147E-004,1.6604492903295495E-003,1.2336145491592826E-003,8.8332746250721964E-005,0.24312289027268408,-9999.0,-9999.0,-9999.0,-9999.0,7.4410723115321824E-004,8.6478828508833160E-003,-1.3995168247557646,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,1.2065095584363229E-003,2.5308758719920321E-003,3.3645753816444442E-003,7.3861634422269439E-004,4.2378297638968766E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.0356541555108438E-003,-3.2430370956956700E-003,-0.49913583627962194,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,1.8097643376544846E-003,2.0081120899454741E-003,4.9017927619852304E-003,9.3598998829299456E-004,1.4796844428023120E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.5588626332457691E-003,-5.6119999801540470E-002,-0.25503960552111843,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,2.4130191168726459E-003,6.3998278407853895E-003,2.6063920224471092E-003,2.0477384592111859E-003,8.3741156076258083E-004,-9999.0,-9999.0,-9999.0,-9999.0,8.7935960422685731E-003,-5.4886155624329802E-002,-0.45853561599438530,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,3.0162738960908073E-003,1.3858168464668044E-002,9.3648326965981553E-004,5.6445009427799767E-003,2.8675329310605467E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.2483928487933340E-002,-1.1985685384728305E-004,1.0802394052163058,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,3.6195286753089692E-003,1.0039975238284235E-003,1.3676212431609232E-004,1.1893300200468519E-003,1.3205435226464135E-003,-9999.0,-9999.0,-9999.0,-9999.0,-1.8354291934238422E-003,3.7642204074874513E-003,-0.28702872952347763,-9999.0,-9999.0,-9999.0,-9999.0
1,2.1362304687500000E-003,4.2227834545271303E-003,7.9968108162254050E-003,1.5399580961151470E-003,3.1839567290980232E-003,7.8762057179166723E-004,-9999.0,-9999.0,-9999.0,-9999.0,6.2663603100317515E-003,-2.0501777898114495E-002,0.58930633376649977,-9999.0,-9999.0,-9999.0,-9999.0
2,2.5939941406250000E-003,5.1276656233543725E-003,7.3638368765359553E-003,7.6436014282923884E-003,2.7772310544838153E-003,1.1101836168871508E-003,-9999.0,-9999.0,-9999.0,-9999.0,8.5102720369151820E-003,6.8301263239860188E-002,-9.3181650514497866E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,3.2043457031250000E-003,6.3341751817906963E-003,1.7825322809132623E-002,2.5916586733693615E-002,9.6779835333828616E-003,8.3581986528916043E-004,-9999.0,-9999.0,-9999.0,-9999.0,3.0846548847895967E-002,-5.4278958497130880E-002,-0.63595300809399669,-9999.0,-9999.0,-9999.0,-9999.0
3,3.9672851562500000E-003,7.8423121298360991E-003,2.3528148662639539E-002,6.7216949946201469E-003,1.1358603198756447E-002,9.1908198772617383E-004,-9999.0,-9999.0,-9999.0,-9999.0,9.7785094605319835E-003,9.1356795095796944E-002,0.54677542905582577,-9999.0,-9999.0,-9999.0,-9999.0
3,4.8828125000000000E-003,9.6520764674905835E-003,4.8405653085720826E-002,1.8062867113241211E-002,2.8595791653439708E-003,1.0482842721676348E-003,-9999.0,-9999.0,-9999.0,-9999.0,6.8135302299223970E-003,-0.15149290607214394,0.38810700501537210,-9999.0,-9999.0,-9999.0,-9999.0
3,5.7983398437500000E-003,1.1461840805145068E-002,0.12742293140848102,1.5131784885148228E-002,2.3974424685604952E-002,2.2845857103993925E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.11779094619853950,-0.35857443769069136,1.2506512734034256,-9999.0,-9999.0,-9999.0,-9999.0
