 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.176
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,2.7811533109048624E-003,4.9469533555407553E-003,1.5596932352651433E-002,9.9069347598391821E-003,0.32516405372201029,-9999.0,-9999.0,-9999.0,-9999.0,7.0718040278889227E-002,0.36666507179259977,0.21965901956811848,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,5.5623066218097247E-003,4.6172447788220950E-004,1.1586442793250558E-002,2.9685028956669638E-003,0.21717400356858316,-9999.0,-9999.0,-9999.0,-9999.0,1.1272443848273077E-002,0.17265121888868226,4.9084258510090073E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,8.3434599327145871E-003,3.2409208942628040E-003,4.8658086242345952E-002,1.6943830044403620E-002,0.11850963536737560,-9999.0,-9999.0,-9999.0,-9999.0,8.0312918165473673E-002,0.82948490353666582,0.26411797537985171,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,1.1124613243619449E-002,8.7610650964362155E-004,6.6669900761262566E-003,3.5100533439036646E-003,1.8880192375337633E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.8880611809988172E-002,0.11638683282504159,-4.8687065043956090E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,1.3905766554524312E-002,5.0424030701130161E-003,2.8809968055586593E-002,1.0869130713002436E-002,2.2323328742039350E-002,-9999.0,-9999.0,-9999.0,-9999.0,-3.2192877384294473E-002,0.51493649926741025,9.1677908607632017E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,1.6686919865429174E-002,3.1334493826637257E-002,1.6927130886044969E-002,1.2471846127447490E-002,3.6136468080689405E-002,-9999.0,-9999.0,-9999.0,-9999.0,5.6520515829481643E-002,0.38583855458963001,5.3367196012987755E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,2.1362304687500000E-003,1.9468073176334037E-002,2.3322436655791912E-002,1.0443243888759902E-002,1.3773283404613954E-002,1.6543001317131358E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.13159655669756920,-0.23832036862753600,-7.2143730498870295E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,2.5939941406250000E-003,2.3639803142691328E-002,1.4165741479542065E-002,6.5904174020059766E-003,3.8518304164194138E-003,3.8074751314894302E-002,-9999.0,-9999.0,-9999.0,-9999.0,7.5364913779570816E-002,4.6352506991866112E-002,4.4264768051340053E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,3.2043457031250000E-003,2.9202109764501053E-002,4.3272936761533688E-003,5.5941605397370267E-003,1.0991829205673437E-003,1.4652210256461485E-002,-9999.0,-9999.0,-9999.0,-9999.0,-3.9897439049913283E-004,1.5447910687681060E-002,-4.7263992130265869E-003,-9999.0,-9999.0,-9999.0,-9999.0
3,3.9672851562500000E-003,3.6154993041763207E-002,1.0627861743750895E-002,2.3720906334000265E-002,1.6211710399249273E-002,2.1473775593750025E-002,-9999.0,-9999.0,-9999.0,-9999.0,7.3002719592628884E-002,0.18027380526454720,1.2789791927764013E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,4.8828125000000000E-003,4.4498452974477798E-002,1.0870150366296967E-002,2.4663509590785768E-002,3.1199013682565044E-002,1.3382575835699059E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.10339317244757515,0.25482033794206865,-3.1209956515278608E-003,-9999.0,-9999.0,-9999.0,-9999.0
3,5.7983398437500000E-003,5.2841912907192382E-002,2.1176204053501083E-002,2.9297313932485008E-002,2.9625201162116165E-003,1.5274501524251617E-002,-9999.0,-9999.0,-9999.0,-9999.0,4.8356404473454559E-002,-6.4367643734971391E-002,1.7202641859558984E-002,-9999.0,-9999.0,-9999.0,-9999.0
5,7.0190429687500000E-003,6.3966526150811831E-002,2.9178180130258569E-002,4.5744533385165362E-002,3.5928389273500734E-002,9.8145454878348967E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.22600416522410902,-0.12674923587048190,-1.5272648081981444E-002,-9999.0,-9999.0,-9999.0,-9999.0
5,8.5449218750000000E-003,7.7872292705336146E-002,4.4247590780437850E-002,4.1536134596528114E-002,3.9389385710009842E-002,1.0267443440595428E-002,-9999.0,-9999.0,-9999.0,-9999.0,0.25989025197235044,-0.32183338221912877,6.2927951393302326E-004,-9999.0,-9999.0,-9999.0,-9999.0
7,1.0375976562500000E-002,9.4559212570765314E-002,6.9605226074251514E-002,0.10299643296006458,2.6489577393686292E-002,5.5821759551082433E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.37054777121985372,-0.56631043465937059,4.3880481148757273E-003,-9999.0,-9999.0,-9999.0,-9999.0
8,1.2664794921875000E-002,0.11541786240255179,3.2575027444432580E-002,6.6191121645147358E-002,0.13900532061298285,6.6615462779743752E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.25474071062710330,0.36771644494033889,-2.8058552523766798E-003,-9999.0,-9999.0,-9999.0,-9999.0
10,1.5411376953125000E-002,0.14044824220069554,7.6941929679957291E-002,8.1531332690321923E-002,7.4825102627888149E-002,3.9565126924250571E-003,-9999.0,-9999.0,-9999.0,-9999.0,-4.7878576746397221E-002,0.51288475724791660,3.0118823169204131E-003,-9999.0,-9999.0,-9999.0,-9999.0
12,1.8768310546875000E-002,0.17104092862064904,8.3860363279966835E-002,8.0356161365405049E-002,0.10532342587524324,4.4318903602492011E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.63128004347645694,1.1893037738118006,-3.2808509682857860E-002,-9999.0,-9999.0,-9999.0,-9999.0
15,2.2888183593750000E-002,0.20858649831786469,0.13750698457379149,0.10600410205877331,0.10255166570447587,3.5047158017030714E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.52438702457134678,-0.43375621922319496,-1.1140211416468466E-002,-9999.0,-9999.0,-9999.0,-9999.0
18,2.7923583984375000E-002,0.25447552794779493,0.17677415366795365,0.10474269185978700,0.14976073350394678,3.8928015492373986E-003,-9999.0,-9999.0,-9999.0,-9999.0,0.39756991742881514,0.83572882461807085,-3.2588166653712912E-002,-9999.0,-9999.0,-9999.0,-9999.0
22,3.4027099609375000E-002,0.31009859416589214,0.24344100381039294,0.13831406262381388,0.13054947295722105,4.0611020677327964E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.3877692725396902,0.71233195516769432,-3.6959122064877795E-002,-9999.0,-9999.0,-9999.0,-9999.0
