 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.393
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,1.2433424665914069E-003,4.2274649010053999E-003,3.1564482602683869E-004,1.3495907991260048E-002,0.11835252100651027,-9999.0,-9999.0,-9999.0,-9999.0,3.1423501681203690E-002,1.9750068198776085E-002,0.17510380291047764,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,2.4866849331828139E-003,2.3850012709161917E-003,2.2937497326220853E-003,1.9685129909614759E-004,4.1752350213348353E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.6007635062885218E-003,4.7637409501293526E-003,-9.3352031294403615E-003,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,3.7300273997742210E-003,4.8856279691680978E-004,7.8852945362288627E-003,1.7310356503328051E-003,2.7300303779419034E-002,-9999.0,-9999.0,-9999.0,-9999.0,-3.8816846437712930E-003,3.8743201679050238E-002,3.1160252780949260E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,4.9733698663656277E-003,1.1849829707902441E-002,2.9521542282354581E-003,7.2468264178990500E-003,1.8972111671823787E-002,-9999.0,-9999.0,-9999.0,-9999.0,2.7566486573694943E-002,-1.9864559230982702E-002,5.1319376269956321E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,6.2167123329570344E-003,1.6378052497693255E-002,6.3791305191173318E-003,7.1524601957443528E-004,1.6348679379346472E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.0077185147287658E-002,1.9395645651598556E-002,-8.6812866431706607E-003,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,7.4600547995484420E-003,1.3821354302407397E-002,5.7033070528325095E-003,7.4990887845202670E-004,9.9116745635485469E-003,-9999.0,-9999.0,-9999.0,-9999.0,5.6783106385541971E-003,2.0236183877207756E-002,1.2162977579768473E-002,-9999.0,-9999.0,-9999.0,-9999.0
