 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.631
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,7.7439652625111723E-004,0.19917726563469906,2.8167434513655344E-003,6.8830372933997280E-003,0.35176650107036456,-9999.0,-9999.0,-9999.0,-9999.0,-0.12816941795690032,1.8390336813358749E-002,0.79047435685812428,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,1.5487930525022345E-003,9.7935206782472209E-002,2.7323711773727296E-004,6.9047166033485907E-003,0.17463438486767446,-9999.0,-9999.0,-9999.0,-9999.0,5.0112755552390580E-002,-8.3201277330579686E-003,-0.48211598448039572,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,2.3231895787533515E-003,6.2215751427435184E-002,2.8100386213012786E-003,1.9767240760813877E-003,0.25201352977895725,-9999.0,-9999.0,-9999.0,-9999.0,1.8000652644736138E-002,1.4443736213402499E-002,-4.0995054518252284E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,3.0975861050044689E-003,3.7741157123861960E-002,1.2723166691137528E-003,4.3357387190724097E-003,0.13844436149032807,-9999.0,-9999.0,-9999.0,-9999.0,-1.9105395500499098E-002,-1.1696784984708655E-002,0.16283467028572346,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,3.8719826312555859E-003,4.9989953656502717E-002,1.6249952172382376E-003,1.8820530963390321E-003,0.18829733877863364,-9999.0,-9999.0,-9999.0,-9999.0,4.0018417906982698E-002,2.4200623058593749E-003,-0.36481546199050663,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,4.6463791575067030E-003,2.0717645032573940E-002,4.8107451164052504E-004,3.3899059867083412E-003,0.23132700854704588,-9999.0,-9999.0,-9999.0,-9999.0,-2.0979929624241122E-002,-8.2876098733835526E-003,0.45707003950016090,-9999.0,-9999.0,-9999.0,-9999.0
1,2.1362304687500000E-003,5.4207756837578204E-003,2.8036199121248138E-002,2.5017495590029361E-003,1.8671727086450201E-003,7.6022049977433656E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.1727478856595746E-004,-1.3994223684725261E-002,5.2079713073378574E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,2.5939941406250000E-003,6.5823704731344966E-003,1.2626507103960861E-002,6.0417871296456448E-003,2.5056537305626087E-003,4.9870739233876096E-002,-9999.0,-9999.0,-9999.0,-9999.0,-7.8987547704641517E-003,-1.8497502336605151E-004,9.4704190664998258E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,3.2043457031250000E-003,8.1311635256367306E-003,8.1235672887863628E-003,8.0948226442873470E-004,1.0060093308556907E-002,6.6625665117070521E-002,-9999.0,-9999.0,-9999.0,-9999.0,-7.2647997726818271E-003,-1.8260397073116344E-003,0.30500892858903295,-9999.0,-9999.0,-9999.0,-9999.0
3,3.9672851562500000E-003,1.0067154841264523E-002,1.9408516393086415E-002,4.4081489348732914E-003,6.5107495667533297E-003,4.7210686936064984E-002,-9999.0,-9999.0,-9999.0,-9999.0,4.1247716966994176E-002,-8.5785535447255555E-003,-0.25329539035670490,-9999.0,-9999.0,-9999.0,-9999.0
3,4.8828125000000000E-003,1.2390344420017876E-002,1.8977220453248837E-002,3.5267214324445069E-003,1.5219222940995574E-003,3.2971913040965230E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.2044426442460204E-002,1.6888860395254074E-003,-0.12406775596976602,-9999.0,-9999.0,-9999.0,-9999.0
