 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.620
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,7.8770772485630552E-004,6.2834337103661296E-004,4.3027457019282863E-004,8.1871167581774418E-004,0.29965215708447590,-9999.0,-9999.0,-9999.0,-9999.0,1.0939329022938826E-003,1.5366818968831617E-003,0.16730715014152409,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,1.5754154497126110E-003,3.9760123839599563E-004,3.1002198098686404E-003,2.0840214890994499E-003,1.7549067487390813E-002,-9999.0,-9999.0,-9999.0,-9999.0,-2.0281635730267627E-003,6.3938069430011409E-003,-5.2269479359556684E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,2.3631231745689166E-003,9.6615149736950252E-005,6.4405669667536710E-003,1.0650429468273449E-002,2.2004101025059641E-003,-9999.0,-9999.0,-9999.0,-9999.0,-2.0791227710370255E-003,3.0236143357421336E-002,2.8204186512900627E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,3.1508308994252221E-003,5.5463526380175241E-004,1.5220557757988258E-003,5.3461578529162071E-003,5.6781922201428591E-003,-9999.0,-9999.0,-9999.0,-9999.0,8.0938046908542432E-004,3.8587197400618009E-003,6.7268305439512635E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,3.9385386242815276E-003,3.6505370827158204E-003,3.5448217956890195E-003,3.6318931137494944E-003,4.8434481597496356E-003,-9999.0,-9999.0,-9999.0,-9999.0,7.2912725811264574E-003,1.2058500245661689E-002,-4.5985105487767533E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,4.7262463491378331E-003,1.5505076423060763E-002,1.4149703027753473E-003,5.6927841246238974E-003,2.6255180866351863E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.1616736624575645E-002,7.7497487958597426E-003,4.9380543739242543E-003,-9999.0,-9999.0,-9999.0,-9999.0
