 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.240
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,3.9384220992959095E-004,3.0108252693410447E-004,8.3550669027432161E-004,5.5321915531268662E-004,0.25333661640308058,-9999.0,-9999.0,-9999.0,-9999.0,1.1757252553773398E-003,7.0910171148777590E-003,-6.5835820196894615E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,7.8768441985918190E-004,6.5266970024566457E-003,3.2521381547390388E-003,2.9785953213382218E-003,4.9739657541206253E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.4984494792768269E-002,9.5426041167240971E-003,-0.11661257748253021,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,1.1815266297887728E-003,8.1204030508395322E-003,3.6160045401182586E-004,2.8984560513778800E-003,1.8599056622411562E-002,-9999.0,-9999.0,-9999.0,-9999.0,-1.2750479052277976E-002,1.1930200504601380E-003,-0.11249301975896231,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,1.5753688397183638E-003,9.1926849955328103E-003,2.2801458032620792E-003,4.3034149734784265E-003,7.0366325102008123E-003,-9999.0,-9999.0,-9999.0,-9999.0,-2.4257776358113409E-002,3.1872494388752233E-002,-1.7563507781868158E-003,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,1.9692110496479548E-003,5.4610746929573250E-003,1.0801543641220225E-003,3.3217289749012066E-003,1.8531138603627137E-002,-9999.0,-9999.0,-9999.0,-9999.0,-1.4685092273277359E-002,1.1995291507982935E-003,-0.12723564552232952,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,2.3630532595775456E-003,7.3806588270436879E-004,3.2866685398698801E-003,4.9238785882824987E-003,6.8307662051146686E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.0658647969216655E-003,9.4277086634347793E-003,4.9328925445253129E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,2.1362304687500000E-003,2.7568954695071368E-003,4.5750157626239414E-003,1.8872429497238524E-002,1.4788798387584276E-002,3.3618296583704785E-002,-9999.0,-9999.0,-9999.0,-9999.0,-2.8625982842446464E-002,-2.0595097270160519E-002,0.20091953398007706,-9999.0,-9999.0,-9999.0,-9999.0
2,2.5939941406250000E-003,3.3476587844015232E-003,6.4720039251270787E-003,7.6883647101802033E-003,5.2052715495966451E-003,4.9812306431700898E-002,-9999.0,-9999.0,-9999.0,-9999.0,-2.3594672582102974E-002,-5.4092332738100948E-002,4.6958414034492177E-002,-9999.0,-9999.0,-9999.0,-9999.0
