 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.228
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,2.1407775635121731E-003,0.11520053648866906,0.22658877247741716,7.1382700461573384E-002,0.31083297169062435,-9999.0,-9999.0,-9999.0,-9999.0,0.24897356044899266,0.27381519535372090,0.31601425298259178,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,4.2815551270243462E-003,3.4032915166389718E-002,8.2547963824808807E-002,2.4845702297519690E-002,6.2004698191562138E-002,-9999.0,-9999.0,-9999.0,-9999.0,7.3644886066129095E-002,9.7363697351985190E-002,8.5379469854333423E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,6.4223326905365188E-003,1.1530409890067693E-002,4.7251945061917773E-002,1.3492514300154378E-002,5.4917480952839173E-002,-9999.0,-9999.0,-9999.0,-9999.0,3.3837516117200372E-002,4.9930187802402042E-002,4.2091339338092476E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,8.5631102540486923E-003,4.2757662940822623E-002,3.4812209194874773E-002,2.3981534290263694E-002,1.6925448679921986E-002,-9999.0,-9999.0,-9999.0,-9999.0,8.7161429696304346E-002,6.2086006957962972E-002,2.9463974655361842E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,1.0703887817560865E-002,2.5899918627271923E-002,2.2453104990355768E-002,5.9580917899631543E-003,5.4883291564969102E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.3787540899651400E-002,2.4696602791425781E-002,1.2656234458390647E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,1.2844665381073038E-002,2.4327952697212364E-002,2.0977487552241610E-002,4.2235507627514310E-003,9.6432912262387309E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.7735363343052089E-002,1.4414155790160706E-002,1.3005934400243358E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,2.1362304687500000E-003,1.4985442944585212E-002,2.0980023718738350E-003,2.9734169251039944E-002,9.1265065149167476E-003,6.9897668883165875E-003,-9999.0,-9999.0,-9999.0,-9999.0,-7.8077726681572441E-003,2.7283739928082498E-002,1.7512139533005920E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,2.5939941406250000E-003,1.8196609289853470E-002,7.9363628632093779E-003,1.7430880114354994E-002,8.4913300790891641E-003,6.8920285765130618E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.7129091829708711E-002,2.5920303549792023E-002,1.5492748443050831E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,3.2043457031250000E-003,2.2478164416877815E-002,9.4404657067249150E-003,3.1017561088949056E-002,1.5801457692343486E-002,9.7391554949980298E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.0147633648924784E-002,4.6780816660931611E-002,2.5613973348270452E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,3.9672851562500000E-003,2.7830108325658250E-002,1.9265355619358542E-002,7.5958996129122849E-003,1.9169057857090679E-002,3.7327459759996023E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.8534407442650806E-002,2.1478358761644552E-002,1.5942071569639220E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,4.8828125000000000E-003,3.4252441016194769E-002,1.5832118377371935E-002,1.3772843635970965E-002,1.7056392925557159E-002,3.8745791543579131E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.7217563978633787E-002,2.5431266211014752E-002,1.3268761125405934E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,5.7983398437500000E-003,4.0674773706731289E-002,1.3327827036977742E-002,1.7752708259714263E-002,2.1352286832338099E-002,5.5918123496201903E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.2854689627743586E-002,3.2979375105175880E-002,2.0159072651439094E-002,-9999.0,-9999.0,-9999.0,-9999.0
5,7.0190429687500000E-003,4.9237883960779980E-002,8.0122760572304309E-003,2.3642972600906375E-002,1.7797930977883569E-002,2.4250147722479441E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.2870289923782282E-002,3.3415845446558810E-002,4.6492788503382388E-003,-9999.0,-9999.0,-9999.0,-9999.0
5,8.5449218750000000E-003,5.9941771778340848E-002,8.3816597688612833E-003,1.7644116431900218E-002,1.3563124263636223E-002,6.8691707859634618E-003,-9999.0,-9999.0,-9999.0,-9999.0,-5.4145299506049484E-003,-1.2962722144083141E-002,-7.2081233354587149E-003,-9999.0,-9999.0,-9999.0,-9999.0
7,1.0375976562500000E-002,7.2786437159413880E-002,2.7758162563030164E-002,1.4724837452111957E-002,3.1904988439462253E-002,2.7713295783207853E-003,-9999.0,-9999.0,-9999.0,-9999.0,-2.2442049131844732E-002,2.9803711891975913E-002,-1.7361455856257332E-003,-9999.0,-9999.0,-9999.0,-9999.0
8,1.2664794921875000E-002,8.8842268885755180E-002,3.5095893417398036E-002,1.3009740634911327E-002,2.5564263699058315E-002,2.7262244103777233E-003,-9999.0,-9999.0,-9999.0,-9999.0,-1.2952460976326321E-002,9.4723376774687659E-003,-9.2669096690754880E-003,-9999.0,-9999.0,-9999.0,-9999.0
10,1.5411376953125000E-002,0.10810926695736474,2.8380805113693505E-002,3.7077113153636702E-002,3.1883934814944191E-002,2.1170127665621750E-003,-9999.0,-9999.0,-9999.0,-9999.0,-1.5259434203780458E-003,5.5988524525398308E-003,-4.3282965309162525E-003,-9999.0,-9999.0,-9999.0,-9999.0
12,1.8768310546875000E-002,0.13165782015599864,3.9396877011445564E-002,2.5070063082875630E-002,6.7250777878174878E-002,2.6084096916044850E-003,-9999.0,-9999.0,-9999.0,-9999.0,-2.6769301691808127E-002,6.9954923096268121E-002,-6.4168632493287036E-003,-9999.0,-9999.0,-9999.0,-9999.0
15,2.2888183593750000E-002,0.16055831726341296,7.1834214210944228E-002,3.0567412039165662E-002,4.9439693707140665E-002,2.0343913632788831E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.3209739659661565E-003,2.9771879305143471E-002,-4.4860850997216310E-003,-9999.0,-9999.0,-9999.0,-9999.0
18,2.7923583984375000E-002,0.19588114706136384,4.9456185593894399E-002,3.8043905772877723E-002,6.7660540228610636E-002,3.0173247496900761E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.1423642233750049E-002,6.1699535377034709E-002,-8.5558815303410918E-003,-9999.0,-9999.0,-9999.0,-9999.0
22,3.4027099609375000E-002,0.23869669833160728,6.4278172888757770E-002,4.9648327001648590E-002,5.2050447342090939E-002,3.9676954939874762E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.4300200259500278E-002,4.9586326403181613E-002,-3.1206758594643207E-003,-9999.0,-9999.0,-9999.0,-9999.0
26,4.1351318359375000E-002,0.29007535985589944,9.0185243799815129E-002,4.6328274297854244E-002,7.0880767153919527E-002,3.2870430640582083E-003,-9999.0,-9999.0,-9999.0,-9999.0,9.7245556429261415E-002,5.9567915803547863E-003,-1.2280088864174352E-002,-9999.0,-9999.0,-9999.0,-9999.0
