 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  2.519
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,3.8762051233599847E-004,2.0367081761634781E-004,1.3875137989624712E-003,8.4080024429002815E-005,0.12973421757560394,-9999.0,-9999.0,-9999.0,-9999.0,7.7625583946628045E-004,2.4751721541545861E-003,4.9058691999480708E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,7.7524102467199695E-004,6.1758877180139165E-004,6.1309830796523884E-003,1.1324777542274821E-003,2.1123377744742358E-003,-9999.0,-9999.0,-9999.0,-9999.0,-4.7164528463572103E-003,-2.0819561152699822E-002,2.2188773306648035E-002,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,1.1628615370079954E-003,3.3329166977829703E-003,3.0848239218554444E-003,1.8643238479908958E-003,1.4473504746297596E-003,-9999.0,-9999.0,-9999.0,-9999.0,-3.4652458554041642E-003,-9.2838828413318308E-003,6.9260731752563438E-003,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,2.4414062500000000E-003,1.5504820493439939E-003,4.2881930530085811E-003,8.9615878075802267E-003,1.2315988251442411E-003,1.7759464653188624E-002,-9999.0,-9999.0,-9999.0,-9999.0,-3.7531545001663631E-003,1.7514609554226727E-002,6.0307919338124620E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,3.0517578125000000E-003,1.9381025616799924E-003,4.9561377214553774E-003,1.1466749295669354E-002,2.2483210420709680E-003,1.7504774462170331E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.4393436075264999E-003,3.1692392141634253E-002,7.9873250851316871E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,3.9672851562500000E-003,2.5195333301839900E-003,9.6692146795671029E-003,8.4135995228349185E-003,7.4720856075597038E-003,1.0672717286473968E-002,-9999.0,-9999.0,-9999.0,-9999.0,-4.7113356567053462E-002,3.3426711357756871E-002,0.10017902349464829,-9999.0,-9999.0,-9999.0,-9999.0
1,4.8828125000000000E-003,3.1009640986879878E-003,3.0514850015702713E-003,2.9054523357892503E-002,6.7730394912315466E-003,1.4487318769106441E-002,-9999.0,-9999.0,-9999.0,-9999.0,-1.0665201917425021E-002,-3.2386268762112425E-002,0.14576271936751128,-9999.0,-9999.0,-9999.0,-9999.0
2,5.7983398437500000E-003,3.6823948671919852E-003,5.3562049715041573E-003,1.5829708598599102E-002,6.7416979051041013E-004,1.3619670591085382E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.1886916378772070E-003,1.1249872744775102E-003,-1.3217283555855840E-002,-9999.0,-9999.0,-9999.0,-9999.0
2,7.0190429687500000E-003,4.4576358918639826E-003,1.8118739852283277E-002,3.0383930242348102E-003,6.5092651123681965E-003,3.2690420059103449E-002,-9999.0,-9999.0,-9999.0,-9999.0,4.9929544469055953E-002,-4.1944153514200368E-002,3.3614320481348624E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,8.5449218750000000E-003,5.4266871727039782E-003,1.4065832334643461E-002,1.0828269195236074E-002,4.4231988873156399E-003,1.5816245797544846E-002,-9999.0,-9999.0,-9999.0,-9999.0,4.1197355527696523E-002,1.6471946473939444E-002,2.9075521017789003E-002,-9999.0,-9999.0,-9999.0,-9999.0
3,1.0375976562500000E-002,6.5895487097119738E-003,1.2051870737352696E-002,9.9060499357958211E-003,4.5279332798288004E-003,6.1817657532802347E-003,-9999.0,-9999.0,-9999.0,-9999.0,3.5216740810245298E-002,7.5007478272115275E-004,2.7024711198285124E-002,-9999.0,-9999.0,-9999.0,-9999.0
4,1.2512207031250000E-002,7.9462205028879677E-003,8.1929229514025592E-003,1.7577159725304266E-002,1.1208136955035418E-002,9.4489724367018847E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.4970370131150308E-002,-1.1021499429870366E-002,8.3730292253209174E-002,-9999.0,-9999.0,-9999.0,-9999.0
