 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.064
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,7.5930600510509209E-003,2.8633289167331790E-002,1.6860371179775180E-002,1.1581734308418266E-002,0.22307977870094836,-9999.0,-9999.0,-9999.0,-9999.0,3.3514412966071230E-002,8.5248993806527507E-002,0.21591772585360533,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,1.5186120102101842E-002,4.8215923179002724E-004,2.3449435072220911E-003,2.3991887726266385E-003,2.8743841423050078E-003,-9999.0,-9999.0,-9999.0,-9999.0,-2.9176437864554230E-004,-7.6357824585591184E-003,-6.6312387483321385E-004,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,2.2779180153152764E-002,1.0936648229400926E-002,7.3409906397661389E-003,2.5669429082339802E-003,3.9735572469437319E-002,-9999.0,-9999.0,-9999.0,-9999.0,6.1557630513162159E-003,1.2555164298293005E-002,4.6275209009405890E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,3.0372240204203683E-002,3.2269952343500006E-004,1.4659448197387836E-003,1.3862295077037398E-003,1.4563326764947414E-002,-9999.0,-9999.0,-9999.0,-9999.0,-3.3215991540510681E-004,-7.2893514310788318E-003,-1.5748072795439310E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,3.7965300255254603E-002,3.4304336679352281E-003,3.3603812568784141E-004,8.1035047835926362E-003,1.5775147168532275E-002,-9999.0,-9999.0,-9999.0,-9999.0,7.8507394956423542E-003,8.8142317215630598E-003,3.3982498616837262E-002,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,4.5558360306305529E-002,5.9069685040953421E-003,2.4565602335207839E-003,1.7925054261868145E-002,6.2293611212472354E-003,-9999.0,-9999.0,-9999.0,-9999.0,1.4182135809382483E-002,2.5612148003254474E-002,2.2720119059416795E-002,-9999.0,-9999.0,-9999.0,-9999.0
