 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.674
averaging_interval_[min]_=_     60
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,3.0517578125000000E-004,2.9175228008843839E-004,7.6508728154802232E-004,2.3525359701326402E-003,2.9724048960609736E-004,0.22978164580869370,-9999.0,-9999.0,-9999.0,-9999.0,-4.8133542147432994E-004,3.9007863562934520E-003,0.85187934886735539,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,6.1035156250000000E-004,5.8350456017687677E-004,6.4603575047367584E-003,7.5225134962626167E-003,8.3223111125305571E-004,4.0657197485000865E-002,-9999.0,-9999.0,-9999.0,-9999.0,5.2331031156714527E-003,-1.9472730790057336E-003,-0.74510205326047785,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,9.1552734375000000E-004,8.7525684026531516E-004,9.6201374748549617E-003,8.3731492215123986E-003,3.0019900736387300E-003,3.8181677034029055E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.3252675623312638E-002,-3.0702497842091447E-002,-0.30914651567668955,-9999.0,-9999.0,-9999.0,-9999.0
1,1.2207031250000000E-003,1.1670091203537535E-003,2.0166489035715858E-003,4.3781029747960035E-003,1.1900148640681377E-003,1.5118811569060692E-002,-9999.0,-9999.0,-9999.0,-9999.0,1.3033144303765598E-003,-6.3515662853881136E-003,0.59308026780013712,-9999.0,-9999.0,-9999.0,-9999.0
1,1.5258789062500000E-003,1.4587614004421920E-003,1.7045790287306096E-003,1.4702433725140912E-002,9.8890535947957357E-005,1.1251864118701644E-002,-9999.0,-9999.0,-9999.0,-9999.0,2.7893071362692805E-004,6.0056568087992887E-003,-0.15385955610961333,-9999.0,-9999.0,-9999.0,-9999.0
1,1.8310546875000000E-003,1.7505136805306303E-003,2.5839173775950280E-003,1.3046854515061853E-002,4.6440175985346316E-004,7.9857363597854239E-003,-9999.0,-9999.0,-9999.0,-9999.0,2.6457135691472676E-003,2.2127220915608664E-003,-0.25411780464187417,-9999.0,-9999.0,-9999.0,-9999.0
