Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.300
wind_speed_[m+1s-1]_=_  1.487
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.8951676273952695E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
6.1035156250000000E-004,5.3362821032970100E-004,9.5540379803648962E-002
1.2207031250000000E-003,1.0672564206594020E-003,0.35395297937472525
1.8310546875000000E-003,1.6008846309891029E-003,9.8347078301088912E-003
2.4414062500000000E-003,2.1345128413188040E-003,5.5281037323061749E-002
3.0517578125000000E-003,2.6681410516485047E-003,-0.43110062321091724
3.6621093750000000E-003,3.2017692619782058E-003,7.4549150307319284E-004
4.2724609375000000E-003,3.7353974723079069E-003,-0.12089709007527218
4.8828125000000000E-003,4.2690256826376080E-003,-0.23247448794857667
5.4931640625000000E-003,4.8026538929673082E-003,-0.13509734400143636
6.1035156250000000E-003,5.3362821032970093E-003,-0.36017892737568635
6.7138671875000000E-003,5.8699103136267104E-003,-0.32269404926199491
7.3242187500000000E-003,6.4035385239564115E-003,-3.2716963901777238E-002
7.9345703125000000E-003,6.9371667342861126E-003,-0.16182333057950876
8.5449218750000000E-003,7.4707949446158137E-003,-0.27343110853547203
9.1552734375000000E-003,8.0044231549455148E-003,-0.25935797411677552
9.7656250000000000E-003,8.5380513652752160E-003,-5.1717967808733743E-002
1.0375976562500000E-002,9.0716795756049171E-003,-0.36610210887998090
1.0986328125000000E-002,9.6053077859346164E-003,7.4919985650520379E-003
1.1596679687500000E-002,1.0138935996264318E-002,-4.7073260304737352E-002
1.2207031250000000E-002,1.0672564206594019E-002,-0.21147760063496654
1.2817382812500000E-002,1.1206192416923720E-002,6.1752918071123916E-002
1.3427734375000000E-002,1.1739820627253421E-002,0.68507290804079768
1.4038085937500000E-002,1.2273448837583122E-002,-1.8406181904061864E-002
1.4648437500000000E-002,1.2807077047912823E-002,-0.35115189772391647
1.5258789062500000E-002,1.3340705258242524E-002,-0.29531696442578043
1.5869140625000000E-002,1.3874333468572225E-002,0.27334449173773834
1.6479492187500000E-002,1.4407961678901926E-002,0.26154241967501751
1.7089843750000000E-002,1.4941589889231627E-002,-9.0984232155787523E-003
1.7700195312500000E-002,1.5475218099561327E-002,1.0960892197569932E-002
1.8310546875000000E-002,1.6008846309891030E-002,-0.15161526037192091
1.8920898437500000E-002,1.6542474520220729E-002,-2.9022549126391291E-002
1.9531250000000000E-002,1.7076102730550432E-002,0.59373557813767741
2.0141601562500000E-002,1.7609730940880131E-002,0.32105361283047912
2.0751953125000000E-002,1.8143359151209834E-002,6.8631981963707331E-003
2.1362304687500000E-002,1.8676987361539533E-002,0.23740893410199543
2.1972656250000000E-002,1.9210615571869233E-002,7.7814696688388420E-003
2.2583007812500000E-002,1.9744243782198936E-002,-6.3225416365323389E-002
2.3193359375000000E-002,2.0277871992528635E-002,3.2048068226511892E-002
2.3803710937500000E-002,2.0811500202858338E-002,-1.8291833517435335E-002
2.4414062500000000E-002,2.1345128413188037E-002,9.7955743223971145E-002
2.5024414062500000E-002,2.1878756623517740E-002,-6.9976010351543244E-002
2.5634765625000000E-002,2.2412384833847439E-002,0.35525701847158775
2.6245117187500000E-002,2.2946013044177142E-002,5.3255843086665894E-002
2.6855468750000000E-002,2.3479641254506842E-002,-0.32212967475823784
2.7465820312500000E-002,2.4013269464836545E-002,-0.27807681911717336
2.8076171875000000E-002,2.4546897675166244E-002,-0.31785104975023698
2.8686523437500000E-002,2.5080525885495943E-002,0.25763366519033309
2.9296875000000000E-002,2.5614154095825646E-002,-0.20657367810390145
2.9907226562500000E-002,2.6147782306155345E-002,-0.26577347385251576
3.0517578125000000E-002,2.6681410516485048E-002,0.89251122382988524
3.1127929687500000E-002,2.7215038726814748E-002,0.50897168458693698
3.1738281250000000E-002,2.7748666937144451E-002,-0.21437551032488944
3.2348632812500000E-002,2.8282295147474150E-002,3.9114647113515595E-002
3.2958984375000000E-002,2.8815923357803853E-002,0.15222517975139260
3.3569335937500000E-002,2.9349551568133552E-002,0.16940655493194068
3.4179687500000000E-002,2.9883179778463255E-002,0.22291590948928788
3.4790039062500000E-002,3.0416807988792954E-002,-0.48329222818979950
3.5400390625000000E-002,3.0950436199122654E-002,-2.5722014837779621E-002
3.6010742187500000E-002,3.1484064409452353E-002,-0.11303425259914134
3.6621093750000000E-002,3.2017692619782059E-002,-0.17157139110775221
3.7231445312500000E-002,3.2551320830111759E-002,2.2597134313498135E-002
3.7841796875000000E-002,3.3084949040441458E-002,-5.2564151622004729E-002
3.8452148437500000E-002,3.3618577250771157E-002,8.7824682528537382E-002
3.9062500000000000E-002,3.4152205461100864E-002,0.39496089858032762
3.9672851562500000E-002,3.4685833671430563E-002,7.2061588829042553E-002
4.0283203125000000E-002,3.5219461881760263E-002,-0.13344762684024955
4.0893554687500000E-002,3.5753090092089962E-002,-0.11403399082773576
4.1503906250000000E-002,3.6286718302419668E-002,-0.39013709816464565
4.2114257812500000E-002,3.6820346512749368E-002,2.9305874348710690E-003
4.2724609375000000E-002,3.7353974723079067E-002,0.46181834103298020
4.3334960937500000E-002,3.7887602933408766E-002,0.29983825828136140
4.3945312500000000E-002,3.8421231143738466E-002,-1.5525375893933163E-002
4.4555664062500000E-002,3.8954859354068172E-002,0.51462231917093892
4.5166015625000000E-002,3.9488487564397871E-002,0.20528301471451368
4.5776367187500000E-002,4.0022115774727571E-002,-0.10792372426333972
4.6386718750000000E-002,4.0555743985057270E-002,0.40660923113552189
4.6997070312500000E-002,4.1089372195386976E-002,0.27389784763647146
4.7607421875000000E-002,4.1623000405716676E-002,-0.22574349762967608
4.8217773437500000E-002,4.2156628616046375E-002,0.25693684953167545
4.8828125000000000E-002,4.2690256826376075E-002,0.45523960117389639
4.9438476562500000E-002,4.3223885036705774E-002,-0.39489737929701391
5.0048828125000000E-002,4.3757513247035480E-002,-6.6707802921974355E-002
5.0659179687500000E-002,4.4291141457365180E-002,-0.13996965989280966
5.1269531250000000E-002,4.4824769667694879E-002,1.9910426470745379E-002
5.1879882812500000E-002,4.5358397878024578E-002,-0.25247475498627325
5.2490234375000000E-002,4.5892026088354285E-002,0.14810695553788944
5.3100585937500000E-002,4.6425654298683984E-002,7.0002325753607000E-002
5.3710937500000000E-002,4.6959282509013683E-002,-0.31215168103725172
5.4321289062500000E-002,4.7492910719343383E-002,-0.29733030607498484
5.4931640625000000E-002,4.8026538929673089E-002,0.14976673887983835
5.5541992187500000E-002,4.8560167140002788E-002,-8.6580293043092334E-003
5.6152343750000000E-002,4.9093795350332488E-002,9.7942765761530395E-002
5.6762695312500000E-002,4.9627423560662187E-002,-3.0637715369711695E-002
5.7373046875000000E-002,5.0161051770991887E-002,0.19257893266670148
5.7983398437500000E-002,5.0694679981321593E-002,-1.9115410497458313E-002
5.8593750000000000E-002,5.1228308191651292E-002,0.14750550218746339
5.9204101562500000E-002,5.1761936401980992E-002,-1.0828959268900957E-003
5.9814453125000000E-002,5.2295564612310691E-002,0.30295983179814978
6.0424804687500000E-002,5.2829192822640397E-002,8.5806591875905738E-002
6.1035156250000000E-002,5.3362821032970097E-002,0.77518465911765377
6.1645507812500000E-002,5.3896449243299796E-002,-0.37711466045354514
6.2255859375000000E-002,5.4430077453629495E-002,0.12382097516755072
6.2866210937500000E-002,5.4963705663959202E-002,-0.30536477063089118
6.3476562500000000E-002,5.5497333874288901E-002,-2.1730996393921138E-002
6.4086914062500000E-002,5.6030962084618600E-002,-0.11478818841079079
6.4697265625000000E-002,5.6564590294948300E-002,0.12034846981887112
6.5307617187500000E-002,5.7098218505277999E-002,8.2800310768862725E-002
6.5917968750000000E-002,5.7631846715607706E-002,-0.12347549611731455
6.6528320312500000E-002,5.8165474925937405E-002,-7.4257370452994464E-002
6.7138671875000000E-002,5.8699103136267104E-002,0.15337119346404668
6.7749023437500000E-002,5.9232731346596804E-002,-0.34890557610472789
6.8359375000000000E-002,5.9766359556926510E-002,0.15398545342934505
6.8969726562500000E-002,6.0299987767256209E-002,-2.1166752298079818E-002
6.9580078125000000E-002,6.0833615977585909E-002,0.16405970160201230
7.0190429687500000E-002,6.1367244187915608E-002,0.10323607539901392
7.0800781250000000E-002,6.1900872398245307E-002,-8.4534583490343165E-002
7.1411132812500000E-002,6.2434500608575014E-002,-2.2513620976797492E-002
7.2021484375000000E-002,6.2968128818904706E-002,-0.37346053573272525
7.2631835937500000E-002,6.3501757029234412E-002,-8.3062042509180867E-002
7.3242187500000000E-002,6.4035385239564119E-002,2.0426584789451605E-005
7.3852539062500000E-002,6.4569013449893811E-002,-0.10029719591274522
7.4462890625000000E-002,6.5102641660223518E-002,0.12980172372754520
7.5073242187500000E-002,6.5636269870553224E-002,-8.5416650469030658E-002
7.5683593750000000E-002,6.6169898080882916E-002,-0.85521081582616731
7.6293945312500000E-002,6.6703526291212623E-002,0.15508519798607406
7.6904296875000000E-002,6.7237154501542315E-002,-0.12574478132878769
7.7514648437500000E-002,6.7770782711872021E-002,1.8904726363097462E-002
7.8125000000000000E-002,6.8304410922201728E-002,0.17863777485544280
7.8735351562500000E-002,6.8838039132531420E-002,2.7641963100592359E-002
7.9345703125000000E-002,6.9371667342861126E-002,-0.82557891536451611
7.9956054687500000E-002,6.9905295553190819E-002,-0.16161962854963194
8.0566406250000000E-002,7.0438923763520525E-002,3.3544890938267805E-002
8.1176757812500000E-002,7.0972551973850231E-002,0.14757249971591793
8.1787109375000000E-002,7.1506180184179924E-002,-1.0335329969793240E-003
8.2397460937500000E-002,7.2039808394509630E-002,-0.17517715728922284
8.3007812500000000E-002,7.2573436604839336E-002,0.20079714634679818
8.3618164062500000E-002,7.3107064815169029E-002,0.19748369985605008
