Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.699
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-1.2382351220980854E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
6.1035156250000000E-004,1.3978305649425438E-003,-0.13656645453192007
1.2207031250000000E-003,2.7956611298850876E-003,-8.4406638404967305E-003
1.8310546875000000E-003,4.1934916948276318E-003,-6.0090022718425146E-002
2.4414062500000000E-003,5.5913222597701751E-003,0.18341811332922697
3.0517578125000000E-003,6.9891528247127193E-003,0.12215545442723111
3.6621093750000000E-003,8.3869833896552635E-003,-0.27432055659894478
4.2724609375000000E-003,9.7848139545978069E-003,-1.8830585704982149E-002
4.8828125000000000E-003,1.1182644519540350E-002,0.21814152929261915
5.4931640625000000E-003,1.2580475084482895E-002,3.8393699321100802E-002
6.1035156250000000E-003,1.3978305649425439E-002,0.24554033354229937
6.7138671875000000E-003,1.5376136214367982E-002,0.21079999478091055
7.3242187500000000E-003,1.6773966779310527E-002,-8.8175273074937999E-002
7.9345703125000000E-003,1.8171797344253070E-002,0.42921557160624868
8.5449218750000000E-003,1.9569627909195614E-002,-8.7624964624305850E-003
9.1552734375000000E-003,2.0967458474138157E-002,0.15323828058303526
9.7656250000000000E-003,2.2365289039080700E-002,0.24819291716318817
1.0375976562500000E-002,2.3763119604023244E-002,6.2872408154068471E-002
1.0986328125000000E-002,2.5160950168965791E-002,0.22074516163069818
1.1596679687500000E-002,2.6558780733908334E-002,0.13128401731780148
1.2207031250000000E-002,2.7956611298850877E-002,-0.27359252841581405
1.2817382812500000E-002,2.9354441863793421E-002,-0.48815380832311855
