Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  0.700
wind_speed_[m+1s-1]_=_  1.064
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.1883524562135672E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
6.1035156250000000E-004,4.0137057414399690E-004,4.0167023750747925E-002
1.2207031250000000E-003,8.0274114828799380E-004,-4.9728055013791440E-002
1.8310546875000000E-003,1.2041117224319906E-003,0.15481908505127878
2.4414062500000000E-003,1.6054822965759876E-003,-2.8459748822678385E-003
3.0517578125000000E-003,2.0068528707199843E-003,-3.0273054575662723E-002
3.6621093750000000E-003,2.4082234448639813E-003,0.10849620481967651
4.2724609375000000E-003,2.8095940190079782E-003,-7.3249457601427675E-002
4.8828125000000000E-003,3.2109645931519752E-003,4.9698766460113022E-002
5.4931640625000000E-003,3.6123351672959717E-003,-3.7034303877591006E-003
6.1035156250000000E-003,4.0137057414399687E-003,3.3102953342863742E-002
6.7138671875000000E-003,4.4150763155839656E-003,4.7720098920032783E-003
7.3242187500000000E-003,4.8164468897279626E-003,-4.0004132902002720E-002
7.9345703125000000E-003,5.2178174638719595E-003,-0.11451338874000815
8.5449218750000000E-003,5.6191880380159565E-003,-3.2526883496190581E-002
9.1552734375000000E-003,6.0205586121599534E-003,6.7213194311823918E-003
9.7656250000000000E-003,6.4219291863039504E-003,7.2697879733885820E-002
1.0375976562500000E-002,6.8232997604479465E-003,7.8089281762310711E-002
1.0986328125000000E-002,7.2246703345919434E-003,0.18861100485490867
1.1596679687500000E-002,7.6260409087359413E-003,-9.7258736650253405E-002
1.2207031250000000E-002,8.0274114828799373E-003,-7.9357109565295014E-002
1.2817382812500000E-002,8.4287820570239352E-003,-1.9360101104917680E-002
1.3427734375000000E-002,8.8301526311679313E-003,9.2578472451429417E-002
1.4038085937500000E-002,9.2315232053119291E-003,2.6594554770778815E-002
1.4648437500000000E-002,9.6328937794559252E-003,0.35577049758609552
1.5258789062500000E-002,1.0034264353599923E-002,-7.8045835207065040E-002
1.5869140625000000E-002,1.0435634927743919E-002,-3.2207488813012788E-002
1.6479492187500000E-002,1.0837005501887917E-002,4.7620045934275660E-003
1.7089843750000000E-002,1.1238376076031913E-002,-9.8271282172756561E-002
1.7700195312500000E-002,1.1639746650175911E-002,-0.10502331419693609
1.8310546875000000E-002,1.2041117224319907E-002,0.23791773043848621
1.8920898437500000E-002,1.2442487798463905E-002,1.5820493335124267E-002
1.9531250000000000E-002,1.2843858372607901E-002,1.2161872746157706E-002
2.0141601562500000E-002,1.3245228946751895E-002,4.2651521768778755E-003
2.0751953125000000E-002,1.3646599520895893E-002,0.13535816214804747
2.1362304687500000E-002,1.4047970095039889E-002,-0.12433086382597455
2.1972656250000000E-002,1.4449340669183887E-002,0.32344310182104952
2.2583007812500000E-002,1.4850711243327885E-002,-2.7026278845057452E-002
2.3193359375000000E-002,1.5252081817471883E-002,0.27363965139882906
2.3803710937500000E-002,1.5653452391615880E-002,-0.26922868460397742
2.4414062500000000E-002,1.6054822965759875E-002,0.18774003486834484
2.5024414062500000E-002,1.6456193539903873E-002,0.12053686150977951
2.5634765625000000E-002,1.6857564114047870E-002,0.11921616829274034
2.6245117187500000E-002,1.7258934688191868E-002,-0.11064157314768298
2.6855468750000000E-002,1.7660305262335863E-002,-4.1780309823072043E-002
2.7465820312500000E-002,1.8061675836479860E-002,0.78484326825055217
2.8076171875000000E-002,1.8463046410623858E-002,1.8371437932856408E-003
2.8686523437500000E-002,1.8864416984767853E-002,0.56984265761164155
2.9296875000000000E-002,1.9265787558911850E-002,4.6485559639010014E-002
2.9907226562500000E-002,1.9667158133055848E-002,0.76085437494000885
3.0517578125000000E-002,2.0068528707199846E-002,2.2661813936589041
3.1127929687500000E-002,2.0469899281343840E-002,9.4255601682901882E-002
3.1738281250000000E-002,2.0871269855487838E-002,9.2173672720438374E-002
3.2348632812500000E-002,2.1272640429631836E-002,-0.27893949030125165
3.2958984375000000E-002,2.1674011003775834E-002,-8.1302405026750235E-002
3.3569335937500000E-002,2.2075381577919828E-002,0.79183061667760846
3.4179687500000000E-002,2.2476752152063826E-002,0.35712192198649878
3.4790039062500000E-002,2.2878122726207824E-002,0.65590738091879275
3.5400390625000000E-002,2.3279493300351822E-002,-2.3970981997646027E-002
3.6010742187500000E-002,2.3680863874495816E-002,-0.43952044344790991
3.6621093750000000E-002,2.4082234448639814E-002,0.79361003979831390
3.7231445312500000E-002,2.4483605022783812E-002,0.27999900415453899
3.7841796875000000E-002,2.4884975596927809E-002,1.3303355482910766
3.8452148437500000E-002,2.5286346171071804E-002,0.23055915935330340
3.9062500000000000E-002,2.5687716745215802E-002,1.1049563580329358
3.9672851562500000E-002,2.6089087319359796E-002,5.6931879708561652E-002
4.0283203125000000E-002,2.6490457893503790E-002,0.87423306337777573
4.0893554687500000E-002,2.6891828467647788E-002,0.15658981827303195
4.1503906250000000E-002,2.7293199041791786E-002,0.99924880267731764
4.2114257812500000E-002,2.7694569615935784E-002,0.34462230305496472
