Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.319
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.7356191646943585E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
6.1035156250000000E-004,7.4042762642425491E-004,-5.7173991945745056E-003
1.2207031250000000E-003,1.4808552528485098E-003,0.48729240904387683
1.8310546875000000E-003,2.2212828792727646E-003,0.51285553375084503
2.4414062500000000E-003,2.9617105056970196E-003,-0.26517912833199919
3.0517578125000000E-003,3.7021381321212742E-003,-1.3541206357462341
3.6621093750000000E-003,4.4425657585455292E-003,-0.44916521782857577
4.2724609375000000E-003,5.1829933849697838E-003,-0.33661172764184571
4.8828125000000000E-003,5.9234210113940393E-003,0.18672279692515656
5.4931640625000000E-003,6.6638486378182938E-003,0.44457261060900566
6.1035156250000000E-003,7.4042762642425484E-003,0.61093438549918899
6.7138671875000000E-003,8.1447038906668039E-003,0.38808502573876558
7.3242187500000000E-003,8.8851315170910584E-003,-0.59496979577967901
7.9345703125000000E-003,9.6255591435153130E-003,-1.1283595237247113
8.5449218750000000E-003,1.0365986769939568E-002,-0.41886203872727434
9.1552734375000000E-003,1.1106414396363824E-002,-2.2892189552493685
9.7656250000000000E-003,1.1846842022788079E-002,-1.4816152348551832
1.0375976562500000E-002,1.2587269649212333E-002,0.26903301426112769
1.0986328125000000E-002,1.3327697275636588E-002,-0.37725019550023892
1.1596679687500000E-002,1.4068124902060842E-002,-0.96696574316048534
1.2207031250000000E-002,1.4808552528485097E-002,-9.2805973472044154E-002
1.2817382812500000E-002,1.5548980154909353E-002,1.6826227554490876
1.3427734375000000E-002,1.6289407781333608E-002,-0.46339409866637143
1.4038085937500000E-002,1.7029835407757862E-002,-1.3993789489587674
1.4648437500000000E-002,1.7770263034182117E-002,1.7632232721046333
1.5258789062500000E-002,1.8510690660606371E-002,-2.3565083376525835E-002
