Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.147
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.2312028450705291E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
6.1035156250000000E-004,8.5136515175301443E-004,-8.2273593272516932E-002
1.2207031250000000E-003,1.7027303035060289E-003,8.7406465878160297E-002
1.8310546875000000E-003,2.5540954552590433E-003,9.5177231733280816E-003
2.4414062500000000E-003,3.4054606070120577E-003,-4.0505363163985474E-002
3.0517578125000000E-003,4.2568257587650721E-003,9.0450216119242671E-002
3.6621093750000000E-003,5.1081909105180866E-003,-4.7639567543415910E-002
4.2724609375000000E-003,5.9595560622711010E-003,5.3913268294404869E-002
4.8828125000000000E-003,6.8109212140241154E-003,3.1790580547094239E-003
5.4931640625000000E-003,7.6622863657771299E-003,-4.8502444859856885E-004
6.1035156250000000E-003,8.5136515175301443E-003,-0.11810156634590409
6.7138671875000000E-003,9.3650166692831587E-003,1.7828780268339370E-002
7.3242187500000000E-003,1.0216381821036173E-002,0.22169607437351069
7.9345703125000000E-003,1.1067746972789188E-002,0.24692183952646732
8.5449218750000000E-003,1.1919112124542202E-002,-0.34883066863790468
9.1552734375000000E-003,1.2770477276295216E-002,0.11801962533540322
9.7656250000000000E-003,1.3621842428048231E-002,0.20607937012399952
1.0375976562500000E-002,1.4473207579801245E-002,-0.11495860422746657
1.0986328125000000E-002,1.5324572731554260E-002,2.9018653659328375E-002
1.1596679687500000E-002,1.6175937883307276E-002,7.1383331765568311E-002
1.2207031250000000E-002,1.7027303035060289E-002,2.3248474388174459E-002
1.2817382812500000E-002,1.7878668186813305E-002,-0.12960954552388271
1.3427734375000000E-002,1.8730033338566317E-002,-9.0006412791736545E-002
1.4038085937500000E-002,1.9581398490319334E-002,0.18389563168644726
1.4648437500000000E-002,2.0432763642072346E-002,0.47690027702004917
1.5258789062500000E-002,2.1284128793825362E-002,0.24453317011687745
1.5869140625000000E-002,2.2135493945578375E-002,6.7045900906748501E-002
1.6479492187500000E-002,2.2986859097331391E-002,6.5753511585637470E-002
1.7089843750000000E-002,2.3838224249084404E-002,-0.15849800118455667
1.7700195312500000E-002,2.4689589400837420E-002,0.88445607202897802
1.8310546875000000E-002,2.5540954552590433E-002,1.6914955730354446E-002
1.8920898437500000E-002,2.6392319704343449E-002,-5.3521025260891857E-002
1.9531250000000000E-002,2.7243684856096462E-002,8.6081435947034338E-002
2.0141601562500000E-002,2.8095050007849478E-002,-2.8601310826941090E-002
2.0751953125000000E-002,2.8946415159602491E-002,7.3641471241658582E-002
2.1362304687500000E-002,2.9797780311355507E-002,-0.16270886315388974
2.1972656250000000E-002,3.0649145463108519E-002,7.3158399615684419E-002
2.2583007812500000E-002,3.1500510614861532E-002,-0.44272961416643986
2.3193359375000000E-002,3.2351875766614552E-002,-2.0226787969268970E-002
2.3803710937500000E-002,3.3203240918367564E-002,4.9739809317166470E-002
2.4414062500000000E-002,3.4054606070120577E-002,0.45392841732068351
2.5024414062500000E-002,3.4905971221873590E-002,0.12190423422664358
2.5634765625000000E-002,3.5757336373626609E-002,0.45431968695442204
2.6245117187500000E-002,3.6608701525379622E-002,0.62009971825043142
2.6855468750000000E-002,3.7460066677132635E-002,0.16950290325607789
2.7465820312500000E-002,3.8311431828885648E-002,0.15766782197618073
2.8076171875000000E-002,3.9162796980638667E-002,0.11927102980066510
2.8686523437500000E-002,4.0014162132391680E-002,2.1136202506581221E-002
2.9296875000000000E-002,4.0865527284144693E-002,0.45149306998051025
2.9907226562500000E-002,4.1716892435897705E-002,9.6512242181562027E-002
3.0517578125000000E-002,4.2568257587650725E-002,0.24384993160407661
