Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  1.421
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.2185808013820141E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
1.2207031250000000E-003,1.3748433631138649E-003,0.13258449471888037
2.4414062500000000E-003,2.7496867262277297E-003,0.25884871629659717
3.6621093750000000E-003,4.1245300893415953E-003,-0.20292839225970941
4.8828125000000000E-003,5.4993734524554595E-003,-5.6447477692090929E-002
6.1035156250000000E-003,6.8742168155693246E-003,-0.21046312600365405
7.3242187500000000E-003,8.2490601786831905E-003,0.15999373051438151
8.5449218750000000E-003,9.6239035417970548E-003,0.37964296062406849
9.7656250000000000E-003,1.0998746904910919E-002,-0.15842077501070356
1.0986328125000000E-002,1.2373590268024785E-002,0.11335692074236413
1.2207031250000000E-002,1.3748433631138649E-002,0.13206064840830720
1.3427734375000000E-002,1.5123276994252515E-002,0.19635313000610446
1.4648437500000000E-002,1.6498120357366381E-002,0.42250662905854969
1.5869140625000000E-002,1.7872963720480244E-002,0.21995754383669130
1.7089843750000000E-002,1.9247807083594110E-002,-0.25229902898871243
1.8310546875000000E-002,2.0622650446707975E-002,-0.13936634797569278
1.9531250000000000E-002,2.1997493809821838E-002,-0.40254924738815440
2.0751953125000000E-002,2.3372337172935704E-002,-5.8686584092446419E-002
2.1972656250000000E-002,2.4747180536049570E-002,-5.3185490384488866E-002
2.3193359375000000E-002,2.6122023899163436E-002,0.38004426450253848
2.4414062500000000E-002,2.7496867262277298E-002,4.6346211801587947E-002
2.5634765625000000E-002,2.8871710625391164E-002,0.23463298195142518
2.6855468750000000E-002,3.0246553988505030E-002,0.12011744354912458
2.8076171875000000E-002,3.1621397351618896E-002,0.26224813165400068
2.9296875000000000E-002,3.2996240714732762E-002,-0.30568656849202569
3.0517578125000000E-002,3.4371084077846621E-002,0.52841366189520178
3.1738281250000000E-002,3.5745927440960487E-002,-0.22217015787860975
3.2958984375000000E-002,3.7120770804074353E-002,0.20927006929698119
3.4179687500000000E-002,3.8495614167188219E-002,-0.11859125877101333
3.5400390625000000E-002,3.9870457530302085E-002,0.42971362475042274
3.6621093750000000E-002,4.1245300893415951E-002,3.8253720485707583E-002
3.7841796875000000E-002,4.2620144256529817E-002,4.5011082985201088E-002
3.9062500000000000E-002,4.3994987619643676E-002,0.27547385941144087
4.0283203125000000E-002,4.5369830982757542E-002,0.25290038062529235
4.1503906250000000E-002,4.6744674345871408E-002,0.10133404180298441
4.2724609375000000E-002,4.8119517708985274E-002,0.33328723318608167
4.3945312500000000E-002,4.9494361072099140E-002,-6.3352261269984347E-002
4.5166015625000000E-002,5.0869204435213006E-002,5.0724005775380644E-002
4.6386718750000000E-002,5.2244047798326872E-002,3.3666912397317519E-002
4.7607421875000000E-002,5.3618891161440731E-002,-6.9975553968592369E-002
4.8828125000000000E-002,5.4993734524554597E-002,-2.8571506594228403E-002
5.0048828125000000E-002,5.6368577887668463E-002,0.29753702203985466
5.1269531250000000E-002,5.7743421250782329E-002,9.0869915446724084E-002
5.2490234375000000E-002,5.9118264613896195E-002,-0.20524324933264818
5.3710937500000000E-002,6.0493107977010060E-002,0.36045540216630262
5.4931640625000000E-002,6.1867951340123926E-002,0.12970527758275915
5.6152343750000000E-002,6.3242794703237792E-002,-3.3946897800583853E-002
5.7373046875000000E-002,6.4617638066351651E-002,8.8588183429375005E-003
5.8593750000000000E-002,6.5992481429465524E-002,6.5818202096632319E-002
5.9814453125000000E-002,6.7367324792579383E-002,-3.0489768302983532E-003
6.1035156250000000E-002,6.8742168155693242E-002,6.6750965699784059E-002
6.2255859375000000E-002,7.0117011518807115E-002,0.24393326678119295
6.3476562500000000E-002,7.1491854881920974E-002,0.22457973225231828
6.4697265625000000E-002,7.2866698245034847E-002,0.60314737537956675
6.5917968750000000E-002,7.4241541608148706E-002,-0.14147608424359059
6.7138671875000000E-002,7.5616384971262579E-002,1.2679372235530707E-002
6.8359375000000000E-002,7.6991228334376438E-002,0.23039428711792245
6.9580078125000000E-002,7.8366071697490297E-002,0.19077575923298412
7.0800781250000000E-002,7.9740915060604170E-002,0.55521342509516791
7.2021484375000000E-002,8.1115758423718029E-002,0.18393481637709364
7.3242187500000000E-002,8.2490601786831902E-002,-0.20134973370143780
7.4462890625000000E-002,8.3865445149945761E-002,4.0471327683821390E-002
7.5683593750000000E-002,8.5240288513059634E-002,-1.0172256744051301E-002
7.6904296875000000E-002,8.6615131876173493E-002,0.23177880512739946
7.8125000000000000E-002,8.7989975239287352E-002,7.4445253692950126E-003
7.9345703125000000E-002,8.9364818602401225E-002,-0.15147448379417419
8.0566406250000000E-002,9.0739661965515084E-002,0.24340383047845593
8.1787109375000000E-002,9.2114505328628957E-002,1.0772160944626040E-002
8.3007812500000000E-002,9.3489348691742816E-002,2.0007768910260335E-002
8.4228515625000000E-002,9.4864192054856689E-002,0.67735577099779254
8.5449218750000000E-002,9.6239035417970548E-002,-2.8059335436834650E-003
8.6669921875000000E-002,9.7613878781084407E-002,-6.2481386842468144E-002
8.7890625000000000E-002,9.8988722144198280E-002,0.40937274727594458
8.9111328125000000E-002,0.10036356550731214,3.0270462826243537E-002
9.0332031250000000E-002,0.10173840887042601,-2.0276490948985541E-002
9.1552734375000000E-002,0.10311325223353987,0.19538318880620559
9.2773437500000000E-002,0.10448809559665374,-1.7269944503403582E-002
9.3994140625000000E-002,0.10586293895976760,0.18555522227087237
9.5214843750000000E-002,0.10723778232288146,1.4179952148976790E-002
9.6435546875000000E-002,0.10861262568599533,-1.8633004094675363E-002
9.7656250000000000E-002,0.10998746904910919,0.57184867247195204
9.8876953125000000E-002,0.11136231241222307,-0.16545710205003394
0.10009765625000000,0.11273715577533693,0.40904812071374452
0.10131835937500000,0.11411199913845080,-1.8404257918809671E-002
0.10253906250000000,0.11548684250156466,0.30272459908104710
0.10375976562500000,0.11686168586467852,4.1652734245021007E-002
0.10498046875000000,0.11823652922779239,0.17025375265927731
0.10620117187500000,0.11961137259090625,7.4890444385076319E-002
0.10742187500000000,0.12098621595402012,-0.57626943313938905
0.10864257812500000,0.12236105931713398,2.4465670448524379E-002
0.10986328125000000,0.12373590268024785,3.5539346501706801E-002
0.11108398437500000,0.12511074604336173,-0.34185515672297867
0.11230468750000000,0.12648558940647558,-4.8142201110189745E-003
0.11352539062500000,0.12786043276958944,0.22130533390275617
0.11474609375000000,0.12923527613270330,0.58948182413320849
0.11596679687500000,0.13061011949581716,4.1405361206954969E-002
0.11718750000000000,0.13198496285893105,0.38231178269892307
0.11840820312500000,0.13335980622204491,-0.13691472712680935
