Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  1.600
wind_speed_[m+1s-1]_=_  0.603
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.0317845193768845E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
6.1035156250000000E-004,1.6193210188163185E-003,-4.4408546879288406E-002
1.2207031250000000E-003,3.2386420376326369E-003,2.3993056411729295E-002
1.8310546875000000E-003,4.8579630564489556E-003,-3.2385221915712400E-002
2.4414062500000000E-003,6.4772840752652739E-003,3.4050183478142565E-002
3.0517578125000000E-003,8.0966050940815930E-003,-0.16037387115045371
3.6621093750000000E-003,9.7159261128979112E-003,-0.13015310645578751
4.2724609375000000E-003,1.1335247131714229E-002,2.2577021255102376E-002
4.8828125000000000E-003,1.2954568150530548E-002,-7.7761078978880460E-002
5.4931640625000000E-003,1.4573889169346866E-002,0.48154758982134305
6.1035156250000000E-003,1.6193210188163186E-002,0.61809352335581513
6.7138671875000000E-003,1.7812531206979502E-002,0.33827149684293667
7.3242187500000000E-003,1.9431852225795822E-002,0.15419680445342507
7.9345703125000000E-003,2.1051173244612142E-002,-3.8164960397159012E-002
8.5449218750000000E-003,2.2670494263428459E-002,8.2245009243395228E-002
9.1552734375000000E-003,2.4289815282244779E-002,5.0615983647433277E-002
9.7656250000000000E-003,2.5909136301061095E-002,-0.32500291470504800
1.0375976562500000E-002,2.7528457319877415E-002,2.2840318211545300E-002
1.0986328125000000E-002,2.9147778338693732E-002,2.7015839248617668E-002
1.1596679687500000E-002,3.0767099357510052E-002,3.9205981295203751E-002
1.2207031250000000E-002,3.2386420376326372E-002,0.13210990064478692
1.2817382812500000E-002,3.4005741395142688E-002,1.3240937459419358E-002
1.3427734375000000E-002,3.5625062413959005E-002,0.11002227481111868
1.4038085937500000E-002,3.7244383432775328E-002,-1.1556687614828220E-003
1.4648437500000000E-002,3.8863704451591645E-002,0.14399638632435502
1.5258789062500000E-002,4.0483025470407961E-002,0.10903054199008139
1.5869140625000000E-002,4.2102346489224285E-002,-0.25728313776755035
1.6479492187500000E-002,4.3721667508040601E-002,0.29077778831479334
1.7089843750000000E-002,4.5340988526856918E-002,-0.20023408403547274
1.7700195312500000E-002,4.6960309545673234E-002,4.9258471874651537E-002
1.8310546875000000E-002,4.8579630564489558E-002,0.14517512909078703
1.8920898437500000E-002,5.0198951583305874E-002,0.17695292475533200
1.9531250000000000E-002,5.1818272602122191E-002,0.37172608284887881
2.0141601562500000E-002,5.3437593620938514E-002,4.2984813267487272E-002
2.0751953125000000E-002,5.5056914639754831E-002,1.6247062467196935
2.1362304687500000E-002,5.6676235658571147E-002,-0.41810688441784505
2.1972656250000000E-002,5.8295556677387464E-002,5.4999371363144110E-003
2.2583007812500000E-002,5.9914877696203787E-002,0.31186922337800393
2.3193359375000000E-002,6.1534198715020104E-002,8.6652891667989160E-002
2.3803710937500000E-002,6.3153519733836427E-002,0.32535569988591401
2.4414062500000000E-002,6.4772840752652744E-002,0.37972870521062718
2.5024414062500000E-002,6.6392161771469060E-002,-3.7901519837043548E-003
2.5634765625000000E-002,6.8011482790285377E-002,3.5081114428557658E-002
2.6245117187500000E-002,6.9630803809101693E-002,3.5005426926970666E-002
2.6855468750000000E-002,7.1250124827918010E-002,0.47472873434175583
2.7465820312500000E-002,7.2869445846734340E-002,-0.27587369240314535
2.8076171875000000E-002,7.4488766865550657E-002,0.54339162800059804
2.8686523437500000E-002,7.6108087884366973E-002,0.28001154513127413
2.9296875000000000E-002,7.7727408903183290E-002,-7.0676841243947963E-002
2.9907226562500000E-002,7.9346729921999606E-002,4.1943930353946869E-002
3.0517578125000000E-002,8.0966050940815923E-002,1.3263640211649724E-002
3.1127929687500000E-002,8.2585371959632239E-002,-0.18690444445287302
3.1738281250000000E-002,8.4204692978448570E-002,6.1586087070219456E-003
3.2348632812500000E-002,8.5824013997264886E-002,0.48715717726889057
3.2958984375000000E-002,8.7443335016081203E-002,-0.13544724544854669
3.3569335937500000E-002,8.9062656034897519E-002,-3.0886354213096281E-002
3.4179687500000000E-002,9.0681977053713836E-002,0.31239727724921384
3.4790039062500000E-002,9.2301298072530152E-002,0.75506057726350995
3.5400390625000000E-002,9.3920619091346469E-002,8.4340268719668238E-002
3.6010742187500000E-002,9.5539940110162799E-002,0.22883712319980470
3.6621093750000000E-002,9.7159261128979116E-002,-0.23109236291578045
3.7231445312500000E-002,9.8778582147795432E-002,0.17446110236408086
3.7841796875000000E-002,0.10039790316661175,0.50958799479627848
3.8452148437500000E-002,0.10201722418542807,-9.0987855452923899E-002
3.9062500000000000E-002,0.10363654520424438,-1.9749274522872926E-002
3.9672851562500000E-002,0.10525586622306070,9.4302205605721834E-002
4.0283203125000000E-002,0.10687518724187703,0.48857427867346365
4.0893554687500000E-002,0.10849450826069335,-9.0500246964262607E-003
4.1503906250000000E-002,0.11011382927950966,0.27564804430786999
4.2114257812500000E-002,0.11173315029832598,-0.10187041041072642
4.2724609375000000E-002,0.11335247131714229,-7.0227178613903235E-002
4.3334960937500000E-002,0.11497179233595861,-0.30259521652085664
4.3945312500000000E-002,0.11659111335477493,0.45282952372376784
4.4555664062500000E-002,0.11821043437359126,7.9329535602420120E-002
4.5166015625000000E-002,0.11982975539240757,-6.6350149669665098E-002
4.5776367187500000E-002,0.12144907641122389,6.2052383374296395E-002
4.6386718750000000E-002,0.12306839743004021,-0.15072385417543854
4.6997070312500000E-002,0.12468771844885652,6.2010692096357040E-002
4.7607421875000000E-002,0.12630703946767285,6.0113401723799434E-002
4.8217773437500000E-002,0.12792636048648917,-0.31063394538104894
4.8828125000000000E-002,0.12954568150530549,0.60227178878163945
4.9438476562500000E-002,0.13116500252412180,-1.1036121546666458E-002
5.0048828125000000E-002,0.13278432354293812,-0.49620398597260335
5.0659179687500000E-002,0.13440364456175444,0.69425175527449967
5.1269531250000000E-002,0.13602296558057075,0.12175751989164688
5.1879882812500000E-002,0.13764228659938707,9.0124508948607379E-002
5.2490234375000000E-002,0.13926160761820339,0.75818084821174248
5.3100585937500000E-002,0.14088092863701970,-1.0594936018438991E-002
5.3710937500000000E-002,0.14250024965583602,3.5665257015940616E-002
5.4321289062500000E-002,0.14411957067465234,0.29674565003705755
5.4931640625000000E-002,0.14573889169346868,-0.13172896822474048
5.5541992187500000E-002,0.14735821271228500,0.16423679762554361
5.6152343750000000E-002,0.14897753373110131,3.7503734016085546E-002
5.6762695312500000E-002,0.15059685474991763,-7.8232626406071731E-002
5.7373046875000000E-002,0.15221617576873395,-1.6153506502897881E-002
5.7983398437500000E-002,0.15383549678755026,1.5249238978374784E-002
5.8593750000000000E-002,0.15545481780636658,-4.0417817587606902E-002
5.9204101562500000E-002,0.15707413882518290,-8.9258802231063236E-002
5.9814453125000000E-002,0.15869345984399921,0.13118426217878271
6.0424804687500000E-002,0.16031278086281553,0.19293453030150870
6.1035156250000000E-002,0.16193210188163185,0.28615373172087649
6.1645507812500000E-002,0.16355142290044816,8.9650104852186857E-002
6.2255859375000000E-002,0.16517074391926448,0.36090615752314464
6.2866210937500000E-002,0.16679006493808080,-2.9547802623799909E-002
6.3476562500000000E-002,0.16840938595689714,-2.1994110327433283E-002
6.4086914062500000E-002,0.17002870697571346,-0.11376202158216203
6.4697265625000000E-002,0.17164802799452977,0.11254949841490246
6.5307617187500000E-002,0.17326734901334609,-7.2854923955349912E-002
6.5917968750000000E-002,0.17488667003216241,0.81221368944634975
6.6528320312500000E-002,0.17650599105097872,0.77476726507026383
6.7138671875000000E-002,0.17812531206979504,-3.6684519041393041E-002
6.7749023437500000E-002,0.17974463308861136,0.25067692723395546
6.8359375000000000E-002,0.18136395410742767,0.27009338526751236
6.8969726562500000E-002,0.18298327512624399,0.42765450371308206
6.9580078125000000E-002,0.18460259614506030,0.70798659480953974
7.0190429687500000E-002,0.18622191716387662,0.81855018715946914
7.0800781250000000E-002,0.18784123818269294,0.91034788596056582
7.1411132812500000E-002,0.18946055920150925,0.38576655538875243
7.2021484375000000E-002,0.19107988022032560,0.59118800815886574
7.2631835937500000E-002,0.19269920123914192,0.13691790695341738
7.3242187500000000E-002,0.19431852225795823,0.18392185993503207
7.3852539062500000E-002,0.19593784327677455,1.4109145728914185
7.4462890625000000E-002,0.19755716429559086,0.10686176289376705
7.5073242187500000E-002,0.19917648531440718,-0.33331725088589886
7.5683593750000000E-002,0.20079580633322350,-0.12056732238270590
7.6293945312500000E-002,0.20241512735203981,-5.7631013087697990E-002
7.6904296875000000E-002,0.20403444837085613,0.24789568389057740
7.7514648437500000E-002,0.20565376938967245,0.31159012137247077
7.8125000000000000E-002,0.20727309040848876,0.25657583771340520
7.8735351562500000E-002,0.20889241142730508,0.25795608380500962
7.9345703125000000E-002,0.21051173244612140,-0.50436135644887059
7.9956054687500000E-002,0.21213105346493771,2.0346867471682295E-002
8.0566406250000000E-002,0.21375037448375406,-0.13558630965745533
8.1176757812500000E-002,0.21536969550257037,-0.14252664404712637
8.1787109375000000E-002,0.21698901652138669,0.26516520959757178
8.2397460937500000E-002,0.21860833754020301,7.9560006673778119E-002
8.3007812500000000E-002,0.22022765855901932,0.33284400228457545
8.3618164062500000E-002,0.22184697957783564,-5.0922223674660781E-002
8.4228515625000000E-002,0.22346630059665196,0.43111690943845138
8.4838867187500000E-002,0.22508562161546827,0.12210634754077396
8.5449218750000000E-002,0.22670494263428459,1.1059347363713956
8.6059570312500000E-002,0.22832426365310091,0.83519365288223257
8.6669921875000000E-002,0.22994358467191722,-4.9028331004939404E-002
8.7280273437500000E-002,0.23156290569073354,-5.7202854447043996E-002
8.7890625000000000E-002,0.23318222670954986,-3.1938997823386821E-004
8.8500976562500000E-002,0.23480154772836620,0.41568783976460510
8.9111328125000000E-002,0.23642086874718252,-0.72825080217000782
8.9721679687500000E-002,0.23804018976599883,0.84754318478754098
9.0332031250000000E-002,0.23965951078481515,-0.44658726401061760
9.0942382812500000E-002,0.24127883180363147,1.9946341313207823
9.1552734375000000E-002,0.24289815282244778,0.67198155713132524
9.2163085937500000E-002,0.24451747384126410,0.86399482785675663
9.2773437500000000E-002,0.24613679486008042,0.67324961107422443
9.3383789062500000E-002,0.24775611587889673,0.13590749976612085
9.3994140625000000E-002,0.24937543689771305,0.43358315024076372
9.4604492187500000E-002,0.25099475791652937,0.29030698588598464
9.5214843750000000E-002,0.25261407893534571,-6.1191720455996759E-003
9.5825195312500000E-002,0.25423339995416200,0.25556286951662638
9.6435546875000000E-002,0.25585272097297834,0.23221990891877634
9.7045898437500000E-002,0.25747204199179463,0.79047626222155420
9.7656250000000000E-002,0.25909136301061098,-0.33567616130454569
9.8266601562500000E-002,0.26071068402942726,0.89236413828243422
9.8876953125000000E-002,0.26233000504824361,0.53078932739787976
9.9487304687500000E-002,0.26394932606705990,0.14167473609609571
0.10009765625000000,0.26556864708587624,-0.20351532267261804
0.10070800781250000,0.26718796810469253,0.57698181062836729
0.10131835937500000,0.26880728912350887,-0.71607539127824515
0.10192871093750000,0.27042661014232522,0.80348638514158044
0.10253906250000000,0.27204593116114151,0.16925526337679977
0.10314941406250000,0.27366525217995785,-0.16764554836626838
0.10375976562500000,0.27528457319877414,-7.5239464775490844E-002
0.10437011718750000,0.27690389421759048,0.12490613709680937
0.10498046875000000,0.27852321523640677,0.12938085444926772
0.10559082031250000,0.28014253625522312,-0.12018798715147265
0.10620117187500000,0.28176185727403941,0.11223082606629112
0.10681152343750000,0.28338117829285575,-0.12448421043751332
0.10742187500000000,0.28500049931167204,1.6398919324954971E-002
0.10803222656250000,0.28661982033048838,9.6512743272010343E-002
0.10864257812500000,0.28823914134930467,-0.37176033395837305
0.10925292968750000,0.28985846236812102,-0.20526871026580251
0.10986328125000000,0.29147778338693736,3.2170281654067011E-002
0.11047363281250000,0.29309710440575365,4.1697789806244563E-002
0.11108398437500000,0.29471642542456999,9.8675441759262877E-002
0.11169433593750000,0.29633574644338628,0.30443230932353066
0.11230468750000000,0.29795506746220263,9.1350389275030558E-002
0.11291503906250000,0.29957438848101892,2.0706301698300007
0.11352539062500000,0.30119370949983526,0.89719913605168722
0.11413574218750000,0.30281303051865155,1.3871176310170715E-003
0.11474609375000000,0.30443235153746789,0.12961405726331335
0.11535644531250000,0.30605167255628418,0.36370960248797374
0.11596679687500000,0.30767099357510053,0.28014273435041870
0.11657714843750000,0.30929031459391682,0.31779990947876291
0.11718750000000000,0.31090963561273316,0.89220087282011018
0.11779785156250000,0.31252895663154945,-0.15343960657769445
0.11840820312500000,0.31414827765036579,0.20531495239908978
0.11901855468750000,0.31576759866918214,0.14834849514486328
0.11962890625000000,0.31738691968799843,0.25173322059999154
0.12023925781250000,0.31900624070681477,0.43112415384964164
0.12084960937500000,0.32062556172563106,-0.10386850697694432
0.12145996093750000,0.32224488274444740,-0.12134704878481718
0.12207031250000000,0.32386420376326369,-0.16920840319830452
0.12268066406250000,0.32548352478208004,-0.66354045240648096
0.12329101562500000,0.32710284580089632,0.23395603868173789
0.12390136718750000,0.32872216681971267,-0.18696978014109511
0.12451171875000000,0.33034148783852896,-0.18512586987114299
0.12512207031250000,0.33196080885734530,0.33996815573172207
0.12573242187500000,0.33358012987616159,-0.11220680488453669
0.12634277343750000,0.33519945089497794,0.36558786643802904
0.12695312500000000,0.33681877191379428,3.3690646121084626E-002
0.12756347656250000,0.33843809293261057,0.56234504637016491
0.12817382812500000,0.34005741395142691,0.46529720388000467
0.12878417968750000,0.34167673497024320,0.21538101416805902
0.12939453125000000,0.34329605598905955,-2.8948247959143796E-002
0.13000488281250000,0.34491537700787583,3.5814117987880319E-002
0.13061523437500000,0.34653469802669218,0.63035122804628130
0.13122558593750000,0.34815401904550847,-0.28706371898375727
0.13183593750000000,0.34977334006432481,0.44356045182101872
0.13244628906250000,0.35139266108314110,-0.19337045443410797
0.13305664062500000,0.35301198210195744,0.65468404289347071
0.13366699218750000,0.35463130312077373,6.3012095018194381E-002
0.13427734375000000,0.35625062413959008,0.11165286997876037
0.13488769531250000,0.35786994515840642,-0.26775731202210340
0.13549804687500000,0.35948926617722271,-3.2258009756176022E-002
0.13610839843750000,0.36110858719603905,3.4904347127228230E-002
0.13671875000000000,0.36272790821485534,0.28118930477059584
0.13732910156250000,0.36434722923367169,0.38791487446590778
0.13793945312500000,0.36596655025248798,0.31967784022425721
0.13854980468750000,0.36758587127130432,1.1090132692073378
0.13916015625000000,0.36920519229012061,-3.8399852141850856E-002
0.13977050781250000,0.37082451330893695,1.2197587756403161
0.14038085937500000,0.37244383432775324,5.7716491503657062E-002
0.14099121093750000,0.37406315534656959,8.3191220328908230E-002
0.14160156250000000,0.37568247636538588,-0.21811510537698767
0.14221191406250000,0.37730179738420222,0.41869314806355518
0.14282226562500000,0.37892111840301851,-0.60821828570760661
0.14343261718750000,0.38054043942183485,0.37049337190366011
0.14404296875000000,0.38215976044065120,-0.13901076680836122
0.14465332031250000,0.38377908145946749,0.13746701102978073
0.14526367187500000,0.38539840247828383,0.56178677552252410
0.14587402343750000,0.38701772349710012,0.47921060347660055
0.14648437500000000,0.38863704451591646,-0.34774407553143200
0.14709472656250000,0.39025636553473275,2.5350557257370211E-002
0.14770507812500000,0.39187568655354910,0.86230844354204506
0.14831542968750000,0.39349500757236539,-0.16270416495243090
0.14892578125000000,0.39511432859118173,0.27119678883016818
0.14953613281250000,0.39673364960999802,4.8000333796944079E-002
0.15014648437500000,0.39835297062881436,0.55384098150297245
0.15075683593750000,0.39997229164763065,-0.31915456436747069
0.15136718750000000,0.40159161266644700,9.0393721884483250E-003
0.15197753906250000,0.40321093368526334,0.21957951499223180
0.15258789062500000,0.40483025470407963,0.33355200781084615
0.15319824218750000,0.40644957572289597,0.52548958993034012
0.15380859375000000,0.40806889674171226,0.14960193408603448
0.15441894531250000,0.40968821776052861,1.5338440131518316
0.15502929687500000,0.41130753877934489,-0.58960859890422046
0.15563964843750000,0.41292685979816124,0.65788057497295016
0.15625000000000000,0.41454618081697753,0.36710601380206498
0.15686035156250000,0.41616550183579387,-8.0472389320641616E-002
0.15747070312500000,0.41778482285461016,0.11767207294269622
0.15808105468750000,0.41940414387342650,0.65470936736049812
0.15869140625000000,0.42102346489224279,-8.8358624480558590E-002
0.15930175781250000,0.42264278591105914,0.50339772152489637
0.15991210937500000,0.42426210692987543,0.84936374857461849
0.16052246093750000,0.42588142794869177,-0.50188853671606548
0.16113281250000000,0.42750074896750812,-4.2632240989388490E-002
